Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
1785,1751.612772180027,23.35
1786,377.5822341230067,5.03
1787,843.7725933839314,11.25
1788,33.06190083602591,0.44
1789,0.0,0.0
1790,0.0,0.0
1791,2.0712441226824385,0.03
1792,26.4014775517737,0.35
1793,244.12110913955487,3.25
1794,308.68104469639263,4.12
1795,355.0021072051361,4.73
1796,482.9475581460067,6.44
1797,713.8856344341923,9.52
1798,1158.1263386594537,15.44
1799,3871.2626682085925,51.62
1800,4958.856076284178,66.12
1801,3327.9604006101795,44.37
1802,598.9186469252188,7.99
1803,324.84515790104314,4.33
1804,1571.5597837958549,20.95
1805,1754.389217396297,23.39
1806,1631.3737860304768,21.75
1807,2181.3694325873685,29.08
1808,807.0591460600634,10.76
1809,1589.6964831575779,21.2
1810,2864.292807688312,38.19
1811,3235.5400657932696,43.14
1812,1859.1366797465405,24.79
1813,2604.933084171963,34.73
1814,4160.203327973412,55.47
1815,4731.4845168963675,63.09
1816,4026.7797110157667,53.69
1817,6321.094769588351,84.28
1818,6076.7098345384875,81.02
1819,6370.33245053568,84.94
1820,6430.632429310493,85.74
1821,5285.133395569417,70.47
1822,3837.033283163036,51.16
1823,3987.5825245276174,53.17
1824,2942.710509778418,39.24
1825,2481.077618526907,33.08
1826,3426.545048992156,45.69
1827,3786.7958283805674,50.49
1828,2319.733397511108,30.93
1829,911.0861564763826,12.15
1830,558.0901544858349,7.44
1831,79.88757658478276,1.07
1832,23.773302917909128,0.32
1833,1599.3454474519563,21.32
1834,2720.7270008853548,36.28
1835,4831.556946324089,64.42
1836,3226.4297044125665,43.02
1837,5040.473695246232,67.21
1838,4537.457475084899,60.5
1839,5015.280925302137,66.87
1840,5217.224605207468,69.56
1841,5291.209671573692,70.55
1842,5950.691272044455,79.34
1843,7113.414857481941,94.85
1844,7412.71576690881,98.84
1845,7274.593496478754,96.99
1846,7551.4417076477985,100.69
1847,7656.591374907684,102.09
1848,7683.590465694495,102.45
1849,7679.724245683902,102.4
1850,7670.359901160687,102.27
1851,7666.578619329404,102.22
1852,7658.418123570073,102.11
1853,7650.6457967521455,102.01
1854,7641.1555877559185,101.88
1855,7628.409699658788,101.71
1856,7611.4720539764985,101.49
1857,7603.336299322702,101.38
1858,7593.905419707867,101.25
1859,7585.162455350787,101.14
1860,7584.649572103435,101.13
1861,7570.702247122696,100.94
1862,7194.022342839864,95.92
1863,6583.919242904375,87.79
1864,5915.749728206585,78.88
1865,4883.674682931187,65.12
1866,4284.021056117083,57.12
1867,3802.3140072606116,50.7
1868,3854.0452352637335,51.39
1869,565.7144840658352,7.54
1870,1110.256178468782,14.8
1871,7538.443155122596,100.51
1872,7377.982826883012,98.37
1873,6476.044683757115,86.35
1874,6181.4590320252655,82.42
1875,7112.937662666695,94.84
1876,6586.9472805378155,87.83
1877,5624.239039705523,74.99
1878,4896.021602596812,65.28
1879,1282.7950077284836,17.1
1880,4025.151059011101,53.67
1881,6633.070251031743,88.44
1882,6294.941409367142,83.93
1883,5958.8237008000615,79.45
1884,5320.995957388469,70.95
1885,5904.47789371499,78.73
1886,6320.579741248781,84.27
1887,6858.664927887168,91.45
1888,7258.544802268502,96.78
1889,7291.408324361324,97.22
1890,7349.790425590861,98.0
1891,7442.9888835155125,99.24
1892,6218.738448340616,82.92
1893,3939.9128810933635,52.53
1894,3596.1126485978975,47.95
1895,5123.171116057327,68.31
1896,2560.2581137025054,34.14
1897,1066.966162466016,14.23
1898,2615.0113748892322,34.87
1899,2176.5953844706337,29.02
1900,4765.817468726653,63.54
1901,3182.1557732944725,42.43
1902,3097.604465107599,41.3
1903,1625.1157595153718,21.67
1904,1243.1233319471362,16.57
1905,679.3997341943261,9.06
1906,287.33252537547463,3.83
1907,313.222418503227,4.18
1908,360.6519355725718,4.81
1909,217.04055945931484,2.89
1910,963.613372431057,12.85
1911,1967.4757349532501,26.23
1912,2089.5323116753475,27.86
1913,2803.999188312285,37.39
1914,2350.6811161804058,31.34
1915,3139.007553680816,41.85
1916,3864.4164272713606,51.53
1917,3458.0588086397365,46.11
1918,2223.600732173045,29.65
1919,3428.50755856326,45.71
1920,2334.8939370164217,31.13
1921,1597.7553978537246,21.3
1922,1187.124875402226,15.83
1923,954.5600006617622,12.73
1924,2280.935205157914,30.41
1925,1037.2984880829638,13.83
1926,355.9686408499798,4.75
1927,254.56988251580546,3.39
1928,59.159022839975144,0.79
1929,669.9930306135792,8.93
1930,1261.8902007879296,16.83
1931,2215.1161665819195,29.53
1932,4551.297513031573,60.68
1933,4369.481339793562,58.26
1934,5238.4424497097825,69.85
1935,6017.484831275992,80.23
1936,5342.349335297926,71.23
1937,7395.79839651402,98.61
1938,7403.344645594396,98.71
1939,7469.037118526935,99.59
1940,7553.263604608444,100.71
1941,7070.996166039649,94.28
1942,7238.66369573619,96.52
1943,7277.926748055894,97.04
1944,7103.688006165301,94.72
1945,6440.246910089053,85.87
1946,5962.019843545803,79.49
1947,6500.719825244003,86.68
1948,6311.3066750048865,84.15
1949,6737.293367085579,89.83
1950,6067.198727086191,80.9
1951,6439.731795792126,85.86
1952,5455.910681398044,72.75
1953,6550.10523021053,87.33
1954,7094.759643128963,94.6
1955,6951.627706958533,92.69
1956,5980.2215658412715,79.74
1957,6493.102767541616,86.57
1958,7414.321766567255,98.86
1959,7566.14269422832,100.88
1960,7549.895082933981,100.67
1961,7538.743277426048,100.52
1962,7528.644277793401,100.38
1963,7527.714950693166,100.37
1964,7532.54682532435,100.43
1965,7448.352921277263,99.31
1966,7559.350645969613,100.79
1967,7566.503645051047,100.89
1968,7564.996517401809,100.87
1969,7339.0399968242,97.85
1970,7137.029109138641,95.16
1971,6927.2094710492975,92.36
1972,6786.7328267670655,90.49
1973,6295.266528685311,83.94
1974,4167.46452497908,55.57
1975,2740.2158836180274,36.54
1976,2557.671598096709,34.1
1977,2316.087149185132,30.88
1978,2027.7477098769766,27.04
1979,1897.356214320628,25.3
1980,2041.9967305518076,27.23
1981,1298.5642299051244,17.31
1982,1739.0784754945005,23.19
1983,339.9859175858284,4.53
1984,1683.6903750189404,22.45
1985,566.2648508876691,7.55
1986,898.6831254916599,11.98
1987,662.839157949535,8.84
1988,382.4435531257069,5.1
1989,140.09365613531176,1.87
1990,143.59699929491296,1.91
1991,1493.93763818184,19.92
1992,4349.773037101068,58.0
1993,6155.922992607793,82.08
1994,7017.9459368462085,93.57
1995,4462.766782291029,59.5
1996,4375.829758066669,58.34
1997,6106.837085400281,81.42
1998,5558.311744441302,74.11
1999,5914.33083268656,78.86
2000,5136.409182578672,68.49
2001,4520.8570992988225,60.28
2002,3741.8566204881067,49.89
2003,3596.337598001213,47.95
2004,1922.861939156234,25.64
2005,701.2084766544039,9.35
2006,509.86066406242094,6.8
2007,605.9259937906725,8.08
2008,1100.3280524532763,14.67
2009,1243.2092461874831,16.58
2010,1292.6024781682836,17.23
2011,782.6477536331441,10.44
2012,373.1111470038804,4.97
2013,330.19814745396843,4.4
2014,1349.7501289339593,18.0
2015,4467.231538386072,59.56
2016,6018.267056800125,80.24
2017,6223.247763002794,82.98
2018,6405.408415452969,85.41
2019,6809.379620895019,90.79
2020,1942.9724965599594,25.91
2021,164.56449267898876,2.19
2022,349.29388946047294,4.66
2023,0.0,0.0
2024,65.13028884675316,0.87
2025,836.6666924765968,11.16
2026,1946.208228638996,25.95
2027,1865.979972108963,24.88
2028,700.0551884847412,9.33
2029,168.82276165172408,2.25
2030,402.12119355167584,5.36
2031,320.55568458302537,4.27
2032,213.10662538654054,2.84
2033,933.878848159511,12.45
2034,1627.1209287240245,21.69
2035,903.2199414103153,12.04
2036,1763.3780471352436,23.51
2037,2947.3016834689465,39.3
2038,3987.6196626572773,53.17
2039,3491.6863198173737,46.56
2040,4264.66255079679,56.86
2041,2090.9220623910214,27.88
2042,1778.8765677268564,23.72
2043,1867.4918732568729,24.9
2044,1162.085105984124,15.49
2045,1206.58979376278,16.09
2046,1867.2065151346792,24.9
2047,2322.26460238603,30.96
2048,2382.094551783052,31.76
2049,2959.6717306903506,39.46
2050,2615.218506786494,34.87
2051,3577.7759717435756,47.7
2052,3827.067934296614,51.03
2053,2536.3279169482,33.82
2054,2622.5106004715176,34.97
2055,2373.985677896098,31.65
2056,2686.6827421120456,35.82
2057,3728.547258411073,49.71
2058,4205.789537259023,56.08
2059,3089.226159532118,41.19
2060,2583.134208999236,34.44
2061,4268.908313045314,56.92
2062,3855.5756046351194,51.41
2063,7207.3800537219995,96.1
2064,6693.042441047039,89.24
2065,5215.343533654131,69.54
2066,2530.5225012099368,33.74
2067,1732.1041464674643,23.09
2068,968.897188483441,12.92
2069,1079.4732530349845,14.39
2070,1305.6931027406872,17.41
2071,1404.0697199459416,18.72
2072,1404.2591291309468,18.72
2073,1798.6036207029981,23.98
2074,2230.6363486599435,29.74
2075,2243.599897566658,29.91
2076,1662.3837999882078,22.17
2077,1082.7856772126397,14.44
2078,1010.9440371530959,13.48
2079,2244.359847724066,29.92
2080,3686.869967777823,49.16
2081,4020.8530840771937,53.61
2082,4516.268846596875,60.22
2083,4103.332810857543,54.71
2084,3332.493403427276,44.43
2085,3466.708256339147,46.22
2086,4570.556297372322,60.94
2087,7321.263626740395,97.62
2088,6492.61011105927,86.57
2089,6496.060597897468,86.61
2090,5443.543748716178,72.58
2091,3199.7155039231475,42.66
2092,2086.918332131227,27.83
2093,1334.6883544784446,17.8
2094,1449.1088200071501,19.32
2095,1649.128725555712,21.99
2096,1966.3764497440882,26.22
2097,1635.2898230560281,21.8
2098,1630.7150435973701,21.74
2099,1876.9219582685355,25.03
2100,2364.1696991220756,31.52
2101,649.8796810778003,8.67
2102,1446.8093866648906,19.29
2103,2214.6044842352976,29.53
2104,2825.1598793790267,37.67
2105,4739.355091602127,63.19
2106,5156.450791261818,68.75
2107,4433.297038858914,59.11
2108,5404.3471418799645,72.06
2109,4975.614266883031,66.34
2110,6406.176686170626,85.42
2111,5036.386417531507,67.15
2112,5784.5177032698,77.13
2113,5183.895778619457,69.12
2114,4332.097494038599,57.76
2115,2056.4050985454824,27.42
2116,1876.52512194707,25.02
2117,1005.0940691437122,13.4
2118,467.98318555456575,6.24
2119,424.6258421717072,5.66
2120,389.8641822283,5.2
2121,329.2666167280948,4.39
2122,869.4325568033888,11.59
2123,1245.0254552791123,16.6
2124,1220.2829668490892,16.27
2125,546.3152839198834,7.28
2126,344.19408973644545,4.59
2127,202.69552105405347,2.7
2128,248.10705092841692,3.31
2129,878.1476179176105,11.71
2130,1986.5386181929362,26.49
2131,2392.681670053941,31.9
2132,2832.7564961230464,37.77
2133,1414.7255014708683,18.86
2134,1907.3024777640762,25.43
2135,869.2978982597003,11.59
2136,527.6759850515239,7.04
2137,36.04547684931623,0.48
2138,0.0,0.0
2139,0.0,0.0
2140,38.5543086286008,0.51
2141,406.7434580683966,5.42
2142,401.56597768885683,5.35
2143,921.0883395522,12.28
2144,1240.220921810168,16.54
2145,1100.8516513437362,14.68
2146,2016.6736228561895,26.89
2147,2183.4582578343125,29.11
2148,2045.3058182473583,27.27
2149,1696.9338499852665,22.63
2150,1457.2147500426347,19.43
2151,3752.3064639455206,50.03
2152,3570.4561374144973,47.61
2153,5597.855718700207,74.64
2154,5408.910906766837,72.12
2155,4388.028240617081,58.51
2156,3827.0985082459943,51.03
2157,5723.536565742797,76.31
2158,6381.965660027097,85.09
2159,6098.321363761003,81.31
2160,27.252608834384674,0.36
2161,1707.046997965667,22.76
2162,1908.6967760452014,25.45
2163,2912.2586613981975,38.83
2164,1911.8410691714412,25.49
2165,859.7761520183193,11.46
2166,971.8966702199556,12.96
2167,1187.6691304959988,15.84
2168,907.1548703264408,12.1
2169,675.2186114459104,9.0
2170,923.1468756180527,12.31
2171,5271.360550757108,70.28
2172,4564.912371021014,60.87
2173,4651.675741514341,62.02
2174,6445.212517878572,85.94
2175,6892.864952609615,91.9
2176,7399.312541625144,98.66
2177,7400.840298415563,98.68
2178,7429.4569899924245,99.06
2179,7439.809672979833,99.2
2180,7455.9618338857335,99.41
2181,7472.94542371686,99.64
2182,7496.185111262026,99.95
2183,7535.716268090321,100.48
2184,7560.3642890988,100.8
2185,7505.610611159937,100.07
2186,7587.1758519767845,101.16
2187,7548.225156373633,100.64
2188,6989.939048062231,93.2
2189,7376.218507214915,98.35
2190,7084.051727215993,94.45
2191,4741.386902104039,63.22
2192,5906.6079330769935,78.75
2193,6781.935971811954,90.43
2194,5815.897511818274,77.55
2195,7512.917815756212,100.17
2196,7628.515702217283,101.71
2197,7659.859540862656,102.13
2198,7651.628546792164,102.02
2199,7657.188184746815,102.1
2200,7646.224236167083,101.95
2201,7605.812901461532,101.41
2202,7593.076618005503,101.24
2203,7585.50839346169,101.14
2204,7583.869547466091,101.12
2205,7582.812714625687,101.1
2206,7592.1882299891095,101.23
2207,7616.0906964628175,101.55
2208,7630.427261035127,101.74
2209,7647.157673847049,101.96
2210,7645.666878265425,101.94
2211,7652.190351843684,102.03
2212,7672.971187729864,102.31
2213,7680.689615965933,102.41
2214,7556.116927807701,100.75
2215,7213.047628513315,96.17
2216,7517.916117924529,100.24
2217,7374.536467100897,98.33
2218,7343.062829250966,97.91
2219,7215.721838730738,96.21
2220,7703.456692419799,102.71
2221,7683.303503879962,102.44
2222,7674.902780980808,102.33
2223,7662.390724457748,102.17
2224,7644.63417575281,101.93
2225,7635.073373073431,101.8
2226,7619.997427562512,101.6
2227,7618.244443042301,101.58
2228,7631.53635086192,101.75
2229,7638.957576431068,101.85
2230,7651.1004875152785,102.01
2231,7647.099010346031,101.96
2232,7681.752704268234,102.42
2233,7689.390913186478,102.53
2234,7514.353099392785,100.19
2235,6238.42808286229,83.18
2236,7115.235243042595,94.87
2237,7089.268957255294,94.52
2238,5663.561894474605,75.51
2239,4632.176925643539,61.76
2240,4533.138620691018,60.44
2241,4119.830068120913,54.93
2242,3144.1468041027774,41.92
2243,1947.1960365484267,25.96
2244,1501.9558717351078,20.03
2245,2079.4554897078183,27.73
2246,1395.087691662858,18.6
2247,856.6259283032523,11.42
2248,572.0960176921612,7.63
2249,929.0707663139847,12.39
2250,1940.2782296619334,25.87
2251,2966.6338697745473,39.56
2252,3307.6022783329386,44.1
2253,4635.058981567474,61.8
2254,4409.884058337194,58.8
2255,2021.7140152697061,26.96
2256,4277.778075582274,57.04
2257,4862.401566520886,64.83
2258,6053.333960053372,80.71
2259,5462.050467690024,72.83
2260,3756.271283490629,50.08
2261,1192.5429701259366,15.9
2262,730.1660669604935,9.74
2263,3715.861210906125,49.54
2264,3220.637984122488,42.94
2265,2188.9898558610003,29.19
2266,3614.064535651426,48.19
2267,2105.9578634636114,28.08
2268,239.5843699173911,3.19
2269,2068.1893864293497,27.58
2270,5719.717999897612,76.26
2271,4420.733958502861,58.94
2272,6388.015951658105,85.17
2273,7329.695820440915,97.73
2274,7322.529129847867,97.63
2275,7318.831850547155,97.58
2276,7321.447112891392,97.62
2277,6592.738722471313,87.9
2278,7458.275391427923,99.44
2279,7318.653728473975,97.58
2280,4752.35879108774,63.36
2281,3660.0997924006388,48.8
2282,4492.6409030515215,59.9
2283,4661.279920148001,62.15
2284,3685.9335154657106,49.15
2285,3404.8192481048477,45.4
2286,2505.8180033630065,33.41
2287,1767.4432436502805,23.57
2288,404.94652131217765,5.4
2289,93.21523872440086,1.24
2290,178.12554679398482,2.38
2291,314.5736569736637,4.19
2292,1796.2742462350964,23.95
2293,2289.312532927435,30.52
2294,1680.973313353495,22.41
2295,1888.0115294069944,25.17
2296,1939.1386423237213,25.86
2297,1679.1541317388235,22.39
2298,1067.6026846760276,14.23
2299,339.0184409802595,4.52
2300,392.23865550675544,5.23
2301,29.669200984102485,0.4
2302,6.9095178427099775,0.09
2303,0.0,0.0
2304,12.578616985757774,0.17
2305,2195.1430161980898,29.27
2306,4667.867409828794,62.24
2307,5703.30665497295,76.04
2308,4998.571049570574,66.65
2309,5318.600836816029,70.91
2310,3167.2540085984965,42.23
2311,3262.6795264190973,43.5
2312,2774.5082804274166,36.99
2313,3172.6457540531987,42.3
2314,4279.196177490081,57.06
2315,4160.922097625108,55.48
2316,3258.7421242233104,43.45
2317,2876.2928700335215,38.35
2318,3752.7386962822534,50.04
2319,2838.136874479221,37.84
2320,5419.87792219969,72.27
2321,2082.9117199309826,27.77
2322,5075.310673393685,67.67
2323,624.4452944544927,8.33
2324,1054.030373198388,14.05
2325,379.1944436504004,5.06
2326,1506.3395654583412,20.08
2327,569.7338519026906,7.6
2328,5248.018422515192,69.97
2329,5730.3000467365655,76.4
2330,6443.208116702519,85.91
2331,5758.133617555247,76.78
2332,6510.749779628325,86.81
2333,6571.63359427504,87.62
2334,7227.111653227908,96.36
2335,4561.820026171829,60.82
2336,3529.0719358566776,47.05
2337,376.08946386717986,5.01
2338,935.4899408426853,12.47
2339,671.8442066423701,8.96
2340,152.04897192187002,2.03
2341,415.89236552852424,5.55
2342,26.187667776250812,0.35
2343,5.612136367012667,0.07
2344,0.0,0.0
2345,0.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,29.667899499396054,0.4
2349,104.20337767779486,1.39
2350,1007.2275958376055,13.43
2351,3941.2152458095843,52.55
2352,6661.952295107397,88.83
2353,7154.080795170216,95.39
2354,6669.731247903889,88.93
2355,2775.1597490108516,37.0
2356,519.4926745077269,6.93
2357,5164.219399178035,68.86
2358,2556.8880848042318,34.09
2359,147.77514485811838,1.97
2360,928.2751050366159,12.38
2361,6203.733755803965,82.72
2362,6071.365337089571,80.95
2363,7264.8013562934675,96.86
2364,6927.7142575421685,92.37
2365,7280.0346897079335,97.07
2366,7327.402433742539,97.7
2367,6555.396115590572,87.41
2368,5794.463934173084,77.26
2369,4104.627087081049,54.73
2370,2889.881507894309,38.53
2371,3068.977140809738,40.92
2372,1767.5243927248778,23.57
2373,1622.4942358693063,21.63
2374,1329.8968430104123,17.73
2375,657.7738577424961,8.77
2376,818.6477988889804,10.92
2377,395.94495991106163,5.28
2378,0.0,0.0
2379,22.427375271621138,0.3
2380,0.0,0.0
2381,195.51700939970013,2.61
2382,108.96483727564726,1.45
2383,3.937015733558134,0.05
2384,136.71182127034083,1.82
2385,22.098988928604083,0.29
2386,0.0,0.0
2387,67.4949640499317,0.9
2388,39.235169094378236,0.52
2389,74.61648446883218,0.99
2390,16.65216165284914,0.22
2391,9.500004442671914,0.13
2392,0.0,0.0
2393,0.0,0.0
2394,19.376079281629526,0.26
2395,0.0,0.0
2396,0.0,0.0
2397,322.0865183799194,4.29
2398,556.362959790915,7.42
2399,1142.8980954305462,15.24
2400,442.41817954429274,5.9
2401,592.1908234141508,7.9
2402,484.6369192882113,6.46
2403,557.0908533388265,7.43
2404,642.4211000843596,8.57
2405,36.14800833966141,0.48
2406,134.48081460994064,1.79
2407,1005.4924972247568,13.41
2408,658.2211046116506,8.78
2409,261.8960084854659,3.49
2410,2644.8507716164345,35.26
2411,2716.2088822990454,36.22
2412,38.278797533673135,0.51
2413,10.470751628101773,0.14
2414,28.580327533095023,0.38
2415,16.079636839759207,0.21
2416,1160.004260470706,15.47
2417,1330.3620388380991,17.74
2418,2839.8381574047585,37.86
2419,2005.3845806265156,26.74
2420,871.5396955128514,11.62
2421,2424.160852098213,32.32
2422,2523.4929282655007,33.65
2423,2111.1393731250687,28.15
2424,5925.6661839943945,79.01
2425,5950.267140131032,79.34
2426,6749.982109362034,90.0
2427,7268.339884235865,96.91
2428,7555.167043562477,100.74
2429,7545.3592659409405,100.6
2430,7544.46508568691,100.59
2431,7513.50062095322,100.18
2432,7506.163693072121,100.08
2433,7507.996576347226,100.11
2434,7494.777360032247,99.93
2435,7493.229737528057,99.91
2436,7487.352021725825,99.83
2437,7482.214172316358,99.76
2438,7484.7358435841825,99.8
2439,7476.288184431382,99.68
2440,7467.801932057302,99.57
2441,7455.847247166014,99.41
2442,7444.558370425683,99.26
2443,7435.866410637082,99.14
2444,7416.536834016478,98.89
2445,7407.391381229091,98.77
2446,7411.928597520979,98.83
2447,7423.186256802175,98.98
2448,7297.424430631719,97.3
2449,5130.758584783402,68.41
2450,4578.3229291260595,61.04
2451,3911.747456414418,52.16
2452,2206.496687185772,29.42
2453,1270.6865865220525,16.94
2454,8.803135905852743,0.12
2455,156.7529021538188,2.09
2456,0.0,0.0
2457,34.83194786567824,0.46
2458,924.4073885310995,12.33
2459,142.81073400754244,1.9
2460,16.449161920995227,0.22
2461,695.2451839648368,9.27
2462,1284.0852615607719,17.12
2463,2835.7833156608194,37.81
2464,1910.5549288526079,25.47
2465,1600.166879998989,21.34
2466,2359.29253875563,31.46
2467,1720.9855841716376,22.95
2468,541.2138991821887,7.22
2469,2615.713497913162,34.88
2470,3051.8449466030693,40.69
2471,1910.833116538985,25.48
2472,4552.665954571757,60.7
2473,3033.3309924338773,40.44
2474,4757.2057635024385,63.43
2475,6616.348300747106,88.22
2476,4984.47620289562,66.46
2477,6099.873222179314,81.33
2478,5442.648805316919,72.57
2479,3814.9331361239897,50.87
2480,2222.707240388594,29.64
2481,1389.4070847531127,18.53
2482,5724.741569595361,76.33
2483,6263.380354175541,83.51
2484,4554.017948300983,60.72
2485,5348.10763108633,71.31
2486,4377.499874619393,58.37
2487,6096.702585373335,81.29
2488,6960.833437406882,92.81
2489,6757.812095137575,90.1
2490,4922.098666865786,65.63
2491,4599.259926625913,61.32
2492,3360.6468366445015,44.81
2493,3790.257361654116,50.54
2494,2063.8732136725916,27.52
2495,2011.0234987256795,26.81
2496,1340.4856067985074,17.87
2497,649.787555437741,8.66
2498,36.860618813319874,0.49
2499,0.0,0.0
2500,0.0,0.0
2501,370.0961249167613,4.93
2502,1385.3831523846632,18.47
2503,2816.7142344821823,37.56
2504,4707.498072039441,62.77
2505,3956.9597716299754,52.76
2506,5184.885856704322,69.13
2507,5188.014498165969,69.17
2508,4045.4741140867736,53.94
2509,4256.008303096908,56.75
2510,4860.570478513633,64.81
2511,3907.554497836608,52.1
2512,4411.0265580806945,58.81
2513,4694.226413536978,62.59
2514,4549.040168472885,60.65
2515,4530.430377983269,60.41
2516,3414.42410651152,45.53
2517,3348.471210176423,44.65
2518,4100.678554996863,54.68
2519,6323.295359177459,84.31
2520,6307.895557185807,84.11
2521,3045.609743263777,40.61
2522,3086.23638170474,41.15
2523,2097.651362871607,27.97
2524,2724.252952852547,36.32
2525,2150.998132772157,28.68
2526,2355.9903148905005,31.41
2527,1729.7478519684405,23.06
2528,1950.7446319457463,26.01
2529,2990.635240719087,39.88
2530,3219.812364258755,42.93
2531,2378.6635196316597,31.72
2532,2273.161786646406,30.31
2533,4531.611401701086,60.42
2534,3693.0082651432476,49.24
2535,3258.4424519013146,43.45
2536,336.699909777334,4.49
2537,128.71238783733622,1.72
2538,3501.0494204940624,46.68
2539,2777.042366289471,37.03
2540,3942.888884088148,52.57
2541,4687.666709928216,62.5
2542,6654.381461870376,88.73
2543,6948.4854817749765,92.65
2544,7233.485380951022,96.45
2545,7168.50759275654,95.58
2546,7210.595688031067,96.14
2547,7329.973531274181,97.73
2548,7304.94686558905,97.4
2549,5097.904723156488,67.97
2550,5097.359938728599,67.96
2551,1672.26480001377,22.3
2552,626.0844860448902,8.35
2553,762.292561828216,10.16
2554,1880.8294912660292,25.08
2555,1028.7767194009455,13.72
2556,451.11626516953464,6.01
2557,419.6861197678658,5.6
2558,1015.9283110327618,13.55
2559,623.1042195334,8.31
2560,923.7122764069746,12.32
2561,1434.8258589504003,19.13
2562,1702.1316588052898,22.7
2563,1153.6607377023447,15.38
2564,653.3214506714961,8.71
2565,24.484288367851306,0.33
2566,26.875186623070732,0.36
2567,412.1984340206106,5.5
2568,3458.922862475933,46.12
2569,3789.339011502509,50.52
2570,2427.689997263536,32.37
2571,4777.479390791516,63.7
2572,5411.181785753526,72.15
2573,6635.043549304619,88.47
2574,6337.001383664412,84.49
2575,6931.671567462928,92.42
2576,7107.033251823154,94.76
2577,7410.097568989658,98.8
2578,7414.207973754139,98.86
2579,7430.422085209512,99.07
2580,7432.831293381801,99.1
2581,7307.984922933132,97.44
2582,7065.734644626013,94.21
2583,7124.95756638504,95.0
2584,7090.3391768134325,94.54
2585,7034.31392198782,93.79
2586,6998.997082053646,93.32
2587,6653.442723957442,88.71
2588,6458.871723077134,86.12
2589,6988.050384664995,93.17
2590,5860.920913052225,78.15
2591,5634.337426054755,75.12
2592,5158.953014405065,68.79
2593,3619.9012238311625,48.27
2594,1568.4696089776264,20.91
2595,3072.156720843917,40.96
2596,2804.5014628147537,37.39
2597,2475.3212289538637,33.0
2598,2691.0157993232124,35.88
2599,2337.853254886752,31.17
2600,3718.0000710062527,49.57
2601,4335.582680491946,57.81
2602,4158.667156947565,55.45
2603,3810.25479713591,50.8
2604,4543.637826444606,60.58
2605,3828.8136213835,51.05
2606,5003.633648392499,66.72
2607,6495.868001543706,86.61
2608,6936.162180986271,92.48
2609,6994.882027795546,93.27
2610,6864.438209874286,91.53
2611,5303.928247794693,70.72
2612,6935.96448568012,92.48
2613,5221.176545408772,69.62
2614,4418.09940260937,58.91
2615,6590.98818532384,87.88
2616,6972.937818923006,92.97
2617,7174.72786666304,95.66
2618,7019.868627234521,93.6
2619,6664.147733085216,88.86
2620,4693.504796045983,62.58
2621,7053.068568634026,94.04
2622,6734.230887470972,89.79
2623,7352.034432189335,98.03
2624,7007.669010280025,93.44
2625,7377.127630314145,98.36
2626,7245.656865161585,96.61
2627,7333.964928075012,97.79
2628,7410.166908780288,98.8
2629,7341.850544720732,97.89
2630,7306.501458856448,97.42
2631,7382.103301838871,98.43
2632,7399.709780953679,98.66
2633,7411.171851441433,98.82
2634,7390.88229891106,98.55
2635,7403.5054333819835,98.71
2636,7436.787385524962,99.16
2637,7465.054073591348,99.53
2638,7407.914084716433,98.77
2639,6441.877507126294,85.89
2640,7581.981996229197,101.09
2641,7528.749951320805,100.38
2642,7161.604537092914,95.49
2643,7206.815173302343,96.09
2644,7667.302519015362,102.23
2645,7038.593927414626,93.85
2646,5099.287094232865,67.99
2647,3750.7635171948573,50.01
2648,3458.778266541537,46.12
2649,2344.070263759212,31.25
2650,1936.0678155634703,25.81
2651,862.9074074006833,11.51
2652,1572.7463617416845,20.97
2653,2088.9069684961833,27.85
2654,2188.115153948628,29.17
2655,2448.682481418393,32.65
2656,1666.5164623667408,22.22
2657,1052.9286966684951,14.04
2658,799.0404642881593,10.65
2659,567.31966912094,7.56
2660,273.6509048564766,3.65
2661,305.6625015371495,4.08
2662,627.9853375363404,8.37
2663,2514.1703255687125,33.52
2664,2427.155901837275,32.36
2665,537.8726466589392,7.17
2666,4279.571399869986,57.06
2667,893.367372764985,11.91
2668,1201.3362978867685,16.02
2669,1513.882698174129,20.19
2670,2020.1972347053659,26.94
2671,3080.2251871249764,41.07
2672,4078.043396607694,54.37
2673,4729.681232026095,63.06
2674,5728.427025534895,76.38
2675,3738.598467112164,49.85
2676,3127.3422171481275,41.7
2677,3376.067963485756,45.01
2678,4390.3787261208,58.54
2679,4238.8888172848,56.52
2680,5042.738098661118,67.24
2681,5226.927192985504,69.69
2682,4787.093569479786,63.83
2683,4942.526376134636,65.9
2684,4567.144380683353,60.9
2685,4986.776008217563,66.49
2686,4043.6265161893834,53.92
2687,7281.879738089606,97.09
2688,7230.097447892724,96.4
2689,7477.192259191724,99.7
2690,7534.436381878879,100.46
2691,7558.439761036179,100.78
2692,7514.3602714496865,100.19
2693,6867.007260340857,91.56
2694,7267.676194021882,96.9
2695,7340.633741027321,97.88
2696,7539.24318625419,100.52
2697,6772.898199881868,90.31
2698,6464.520551932582,86.19
2699,4072.2684116140626,54.3
2700,3306.903054917222,44.09
2701,4668.538483931839,62.25
2702,4049.2823939468,53.99
