Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
2207,3046.436278585127,101.55
2208,3052.1709044140516,101.74
2209,3058.86306953882,101.96
2210,3058.2667513061697,101.94
2211,3060.8761407374736,102.03
2212,3069.1884750919453,102.31
2213,3072.275846386373,102.41
2214,3022.4467711230805,100.75
2215,2885.2190514053264,96.17
2216,3007.166447169812,100.24
2217,2949.8145868403594,98.33
2218,2937.2251317003866,97.91
2219,2886.2887354922955,96.21
2220,3081.3826769679195,102.71
2221,3073.3214015519848,102.44
2222,3069.961112392323,102.33
2223,3064.9562897830992,102.17
2224,3057.853670301124,101.93
2225,3054.0293492293727,101.8
2226,3047.9989710250043,101.6
2227,3047.29777721692,101.58
2228,3052.614540344768,101.75
2229,3055.5830305724276,101.85
2230,3060.4401950061115,102.01
2231,3058.8396041384126,101.96
2232,3072.7010817072937,102.42
2233,3075.7563652745916,102.53
2234,3005.7412397571143,100.19
2235,2495.371233144916,83.18
2236,2846.094097217038,94.87
2237,2835.7075829021173,94.52
2238,2265.4247577898423,75.51
2239,1852.8707702574156,61.76
2240,1813.2554482764074,60.44
2241,1647.932027248365,54.93
2242,1257.658721641111,41.92
2243,778.8784146193706,25.96
2244,600.7823486940431,20.03
2245,831.7821958831272,27.73
2246,558.0350766651434,18.6
2247,342.6503713213009,11.42
2248,228.83840707686448,7.63
2249,371.6283065255938,12.39
2250,776.1112918647734,25.87
2251,1186.6535479098188,39.56
2252,1323.0409113331755,44.1
2253,1854.0235926269895,61.8
2254,1763.9536233348774,58.8
2255,808.6856061078823,26.96
2256,1711.1112302329095,57.04
2257,1944.9606266083547,64.83
2258,2421.3335840213485,80.71
2259,2184.82018707601,72.83
2260,1502.5085133962514,50.08
2261,477.0171880503746,15.9
2262,292.0664267841974,9.74
2263,1486.34448436245,49.54
2264,1288.2551936489951,42.94
2265,875.5959423444001,29.19
2266,1445.6258142605702,48.19
2267,842.3831453854447,28.08
2268,95.83374796695642,3.19
2269,827.27575457174,27.58
2270,2287.8871999590447,76.26
2271,1768.2935834011446,58.94
2272,2555.2063806632423,85.17
2273,2931.878328176366,97.73
2274,2929.0116519391468,97.63
2275,2927.5327402188627,97.58
2276,2928.5788451565563,97.62
2277,2637.0954889885247,87.9
2278,2983.310156571169,99.44
2279,2927.4614913895907,97.58
2280,1900.9435164350962,63.36
2281,1464.0399169602554,48.8
2282,1797.0563612206086,59.9
2283,1864.5119680592004,62.15
2284,1474.373406186284,49.15
2285,1361.9276992419389,45.4
2286,1002.3272013452026,33.41
2287,706.9772974601124,23.57
2288,161.97860852487108,5.4
2289,37.28609548976034,1.24
2290,71.25021871759392,2.38
2291,125.82946278946548,4.19
2292,718.5096984940386,23.95
2293,915.725013170974,30.52
2294,672.389325341398,22.41
2295,755.2046117627978,25.17
2296,775.6554569294884,25.86
2297,671.6616526955294,22.39
2298,427.041073870411,14.23
2299,135.60737639210382,4.52
2300,156.89546220270216,5.23
2301,11.867680393640994,0.4
2302,2.7638071370839907,0.09
2303,0.0,0.0
2304,5.031446794303109,0.17
2305,878.0572064792357,29.27
2306,1867.1469639315178,62.24
2307,2281.32266198918,76.04
2308,1999.4284198282298,66.65
2309,2127.440334726412,70.91
2310,1266.9016034393987,42.23
2311,1305.0718105676387,43.5
2312,1109.8033121709666,36.99
2313,1269.0583016212795,42.3
2314,1711.678470996032,57.06
2315,1664.368839050043,55.48
2316,1303.496849689324,43.45
2317,1150.5171480134086,38.35
2318,1501.0954785129015,50.04
2319,1135.2547497916885,37.84
2320,2167.9511688798757,72.27
2321,833.1646879723928,27.77
2322,2030.1242693574736,67.67
2323,249.77811778179708,8.33
2324,421.6121492793551,14.05
2325,151.67777746016014,5.06
2326,602.5358261833364,20.08
2327,227.89354076107628,7.6
2328,2099.2073690060765,69.97
2329,2292.1200186946267,76.4
2330,2577.2832466810073,85.91
2331,2303.253447022099,76.78
2332,2604.29991185133,86.81
2333,2628.6534377100156,87.62
2334,2890.8446612911634,96.36
2335,1824.728010468732,60.82
2336,1411.628774342671,47.05
2337,150.43578554687195,5.01
2338,374.19597633707406,12.47
2339,268.73768265694804,8.96
2340,60.819588768748005,2.03
2341,166.35694621140968,5.55
2342,10.475067110500325,0.35
2343,2.2448545468050667,0.07
2344,0.0,0.0
2345,0.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,11.867159799758422,0.4
2349,41.68135107111795,1.39
2350,402.89103833504214,13.43
2351,1576.4860983238334,52.55
2352,2664.780918042959,88.83
2353,2861.632318068087,95.39
2354,2667.892499161556,88.93
2355,1110.0638996043408,37.0
2356,207.79706980309078,6.93
2357,2065.687759671214,68.86
2358,1022.7552339216925,34.09
2359,59.110057943247355,1.97
2360,371.3100420146463,12.38
2361,2481.493502321586,82.72
2362,2428.5461348358285,80.95
2363,2905.9205425173864,96.86
2364,2771.0857030168677,92.37
2365,2912.013875883173,97.07
2366,2930.960973497016,97.7
2367,2622.1584462362284,87.41
2368,2317.785573669234,77.26
2369,1641.8508348324192,54.73
2370,1155.9526031577234,38.53
2371,1227.5908563238954,40.92
2372,707.0097570899511,23.57
2373,648.9976943477225,21.63
2374,531.9587372041649,17.73
2375,263.10954309699844,8.77
2376,327.45911955559217,10.92
2377,158.37798396442463,5.28
2378,0.0,0.0
2379,8.970950108648458,0.3
2380,0.0,0.0
2381,78.20680375988005,2.61
2382,43.58593491025889,1.45
2383,1.5748062934232534,0.05
2384,54.68472850813633,1.82
2385,8.839595571441635,0.29
2386,0.0,0.0
2387,26.997985619972678,0.9
2388,15.694067637751296,0.52
2389,29.84659378753287,0.99
2390,6.660864661139657,0.22
2391,3.800001777068766,0.13
2392,0.0,0.0
2393,0.0,0.0
2394,7.750431712651809,0.26
2395,0.0,0.0
2396,0.0,0.0
2397,128.83460735196775,4.29
2398,222.545183916366,7.42
2399,457.1592381722186,15.24
2400,176.9672718177171,5.9
2401,236.87632936566033,7.9
2402,193.8547677152845,6.46
2403,222.83634133553062,7.43
2404,256.9684400337439,8.57
2405,14.459203335864565,0.48
2406,53.79232584397625,1.79
2407,402.1969988899027,13.41
2408,263.28844184466027,8.78
2409,104.75840339418639,3.49
2410,1057.9403086465734,35.26
2411,1086.4835529196182,36.22
2412,15.311519013469255,0.51
2413,4.18830065124071,0.14
2414,11.432131013238008,0.38
2415,6.431854735903683,0.21
2416,464.00170418828236,15.47
2417,532.1448155352396,17.74
2418,1135.9352629619036,37.86
2419,802.1538322506062,26.74
2420,348.6158782051406,11.62
2421,969.664340839285,32.32
2422,1009.3971713062004,33.65
2423,844.4557492500275,28.15
2424,2370.2664735977582,79.01
2425,2380.106856052413,79.34
2426,2699.9928437448134,90.0
2427,2907.3359536943462,96.91
2428,3022.066817424991,100.74
2429,3018.1437063763765,100.6
2430,3017.7860342747645,100.59
2431,3005.4002483812883,100.18
2432,3002.465477228848,100.08
2433,3003.198630538891,100.11
2434,2997.9109440128987,99.93
2435,2997.291895011223,99.91
2436,2994.9408086903295,99.83
2437,2992.8856689265435,99.76
2438,2993.8943374336727,99.8
2439,2990.5152737725525,99.68
2440,2987.120772822921,99.57
2441,2982.3388988664055,99.41
2442,2977.823348170273,99.26
2443,2974.346564254833,99.14
2444,2966.614733606591,98.89
2445,2962.9565524916366,98.77
2446,2964.771439008391,98.83
2447,2969.27450272087,98.98
2448,2918.9697722526876,97.3
2449,2052.3034339133605,68.41
2450,1831.3291716504239,61.04
2451,1564.6989825657672,52.16
2452,882.5986748743087,29.42
2453,508.274634608821,16.94
2454,3.5212543623410966,0.12
2455,62.70116086152754,2.09
2456,0.0,0.0
2457,13.932779146271296,0.46
2458,369.7629554124398,12.33
2459,57.12429360301696,1.9
2460,6.579664768398091,0.22
2461,278.0980735859347,9.27
2462,513.6341046243087,17.12
2463,1134.3133262643278,37.81
2464,764.2219715410432,25.47
2465,640.0667519995957,21.34
2466,943.717015502252,31.46
2467,688.394233668655,22.95
2468,216.4855596728755,7.22
2469,1046.2853991652648,34.88
2470,1220.7379786412278,40.69
2471,764.3332466155939,25.48
2472,1821.0663818287026,60.7
2473,1213.3323969735509,40.44
2474,1902.8823054009756,63.43
2475,2646.5393202988425,88.22
2476,1993.790481158248,66.46
2477,2439.9492888717255,81.33
2478,2177.0595221267677,72.57
2479,1525.973254449596,50.87
2480,889.0828961554377,29.64
2481,555.762833901245,18.53
2482,2289.896627838144,76.33
2483,2505.3521416702156,83.51
2484,1821.607179320394,60.72
2485,2139.243052434532,71.31
2486,1750.9999498477575,58.37
2487,2438.681034149334,81.29
2488,2784.3333749627527,92.81
2489,2703.12483805503,90.1
2490,1968.8394667463149,65.63
2491,1839.7039706503654,61.32
2492,1344.2587346578007,44.81
2493,1516.102944661646,50.54
2494,825.5492854690366,27.52
2495,804.4093994902718,26.81
2496,536.194242719403,17.87
2497,259.91502217509645,8.66
2498,14.744247525327951,0.49
2499,0.0,0.0
2500,0.0,0.0
2501,148.03844996670452,4.93
2502,554.1532609538652,18.47
2503,1126.6856937928728,37.56
2504,1882.9992288157762,62.77
2505,1582.7839086519903,52.76
2506,2073.954342681729,69.13
2507,2075.2057992663877,69.17
2508,1618.1896456347092,53.94
2509,1702.403321238763,56.75
2510,1944.2281914054533,64.81
2511,1563.0217991346433,52.1
2512,1764.410623232278,58.81
2513,1877.6905654147913,62.59
2514,1819.6160673891536,60.65
2515,1812.1721511933076,60.41
2516,1365.7696426046082,45.53
2517,1339.3884840705693,44.65
2518,1640.271421998745,54.68
2519,2529.3181436709833,84.31
2520,2523.158222874323,84.11
2521,1218.2438973055107,40.61
2522,1234.494552681896,41.15
2523,839.0605451486427,27.97
2524,1089.7011811410189,36.32
2525,860.3992531088628,28.68
2526,942.3961259562003,31.41
2527,691.8991407873762,23.06
2528,780.2978527782985,26.01
2529,1196.254096287635,39.88
2530,1287.9249457035019,42.93
2531,951.4654078526639,31.72
2532,909.2647146585625,30.31
2533,1812.6445606804346,60.42
2534,1477.203306057299,49.24
2535,1303.3769807605256,43.45
2536,134.67996391093362,4.49
2537,51.48495513493448,1.72
2538,1400.4197681976248,46.68
2539,1110.816946515788,37.03
2540,1577.1555536352594,52.57
2541,1875.0666839712865,62.5
2542,2661.7525847481506,88.73
2543,2779.394192709991,92.65
2544,2893.3941523804083,96.45
2545,2867.403037102616,95.58
2546,2884.2382752124267,96.14
2547,2931.989412509673,97.73
2548,2921.97874623562,97.4
2549,2039.1618892625954,67.97
2550,2038.9439754914401,67.96
2551,668.9059200055079,22.3
2552,250.43379441795608,8.35
2553,304.9170247312864,10.16
2554,752.3317965064117,25.08
2555,411.5106877603782,13.72
2556,180.44650606781383,6.01
2557,167.87444790714636,5.6
2558,406.37132441310473,13.55
2559,249.24168781336002,8.31
2560,369.48491056278976,12.32
2561,573.9303435801601,19.13
2562,680.8526635221159,22.7
2563,461.46429508093786,15.38
2564,261.3285802685985,8.71
2565,9.793715347140521,0.33
2566,10.75007464922829,0.36
2567,164.87937360824424,5.5
2568,1383.5691449903734,46.12
2569,1515.7356046010036,50.52
2570,971.0759989054143,32.37
2571,1910.9917563166061,63.7
2572,2164.4727143014106,72.15
2573,2654.017419721848,88.47
2574,2534.800553465765,84.49
2575,2772.668626985171,92.42
2576,2842.8133007292613,94.76
2577,2964.0390275958634,98.8
2578,2965.6831895016553,98.86
2579,2972.1688340838045,99.07
2580,2973.1325173527207,99.1
2581,2923.1939691732528,97.44
2582,2826.2938578504054,94.21
2583,2849.9830265540163,95.0
2584,2836.135670725373,94.54
2585,2813.7255687951283,93.79
2586,2799.5988328214585,93.32
2587,2661.3770895829766,88.71
2588,2583.548689230854,86.12
2589,2795.2201538659983,93.17
2590,2344.3683652208897,78.15
2591,2253.734970421902,75.12
2592,2063.581205762026,68.79
2593,1447.960489532465,48.27
2594,627.3878435910506,20.91
2595,1228.8626883375669,40.96
2596,1121.8005851259015,37.39
2597,990.1284915815454,33.0
2598,1076.4063197292849,35.88
2599,935.1413019547008,31.17
2600,1487.2000284025014,49.57
2601,1734.2330721967783,57.81
2602,1663.466862779026,55.45
2603,1524.1019188543637,50.8
2604,1817.4551305778423,60.58
2605,1531.5254485534,51.05
2606,2001.4534593569995,66.72
2607,2598.3472006174825,86.61
2608,2774.464872394508,92.48
2609,2797.952811118218,93.27
2610,2745.775283949715,91.53
2611,2121.571299117877,70.72
2612,2774.3857942720483,92.48
2613,2088.470618163509,69.62
2614,1767.2397610437483,58.91
2615,2636.395274129536,87.88
2616,2789.175127569202,92.97
2617,2869.8911466652157,95.66
2618,2807.947450893808,93.6
2619,2665.659093234086,88.86
2620,1877.4019184183935,62.58
2621,2821.2274274536103,94.04
2622,2693.692354988389,89.79
2623,2940.813772875734,98.03
2624,2803.06760411201,93.44
2625,2950.851052125658,98.36
2626,2898.262746064634,96.61
2627,2933.5859712300044,97.79
2628,2964.0667635121154,98.8
2629,2936.740217888293,97.89
2630,2922.6005835425794,97.42
2631,2952.8413207355484,98.43
2632,2959.883912381472,98.66
2633,2964.468740576573,98.82
2634,2956.352919564424,98.55
2635,2961.4021733527934,98.71
2636,2974.714954209985,99.16
2637,2986.0216294365396,99.53
2638,2963.165633886573,98.77
2639,2576.7510028505176,85.89
2640,3032.7927984916787,101.09
2641,3011.4999805283223,100.38
2642,2864.6418148371654,95.49
2643,2882.726069320937,96.09
2644,3066.9210076061445,102.23
2645,2815.4375709658498,93.85
2646,2039.714837693146,67.99
2647,1500.305406877943,50.01
2648,1383.5113066166148,46.12
2649,937.6281055036847,31.25
2650,774.4271262253882,25.81
2651,345.16296296027326,11.51
2652,629.0985446966739,20.97
2653,835.5627873984732,27.85
2654,875.2460615794512,29.17
2655,979.4729925673572,32.65
2656,666.6065849466963,22.22
2657,421.17147866739805,14.04
2658,319.61618571526367,10.65
2659,226.927867648376,7.56
2660,109.46036194259064,3.65
2661,122.26500061485982,4.08
2662,251.19413501453616,8.37
2663,1005.6681302274851,33.52
2664,970.86236073491,32.36
2665,215.14905866357566,7.17
2666,1711.8285599479943,57.06
2667,357.346949105994,11.91
2668,480.53451915470737,16.02
2669,605.5530792696517,20.19
2670,808.0788938821463,26.94
2671,1232.0900748499905,41.07
2672,1631.2173586430777,54.37
2673,1891.872492810438,63.06
2674,2291.3708102139576,76.38
2675,1495.4393868448653,49.85
2676,1250.9368868592512,41.7
2677,1350.4271853943023,45.01
2678,1756.15149044832,58.54
2679,1695.5555269139202,56.52
2680,2017.0952394644469,67.24
2681,2090.7708771942016,69.69
2682,1914.8374277919143,63.83
2683,1977.0105504538542,65.9
2684,1826.8577522733412,60.9
2685,1994.710403287025,66.49
2686,1617.4506064757534,53.92
2687,2912.7518952358428,97.09
2688,2892.0389791570897,96.4
2689,2990.87690367669,99.7
2690,3013.7745527515513,100.46
2691,3023.3759044144713,100.78
2692,3005.7441085798746,100.19
2693,2746.802904136343,91.56
2694,2907.0704776087528,96.9
2695,2936.253496410928,97.88
2696,3015.6972745016756,100.52
2697,2709.1592799527475,90.31
2698,2585.8082207730326,86.19
2699,1628.9073646456247,54.3
2700,1322.7612219668886,44.09
2701,1867.4153935727356,62.25
2702,1619.71295757872,53.99
2703,1679.3354748115771,55.98
2704,1303.795367488874,43.46
2705,1286.0695186829525,42.87
2706,1364.7935491338662,45.49
2707,1290.8342640230503,43.03
2708,2066.6474137694768,68.89
2709,2420.957009065841,80.7
2710,2479.8996302197247,82.66
2711,2661.8602923111685,88.73
2712,2825.008561514591,94.17
2713,2640.580919150811,88.02
2714,2348.7367848995473,78.29
2715,2024.2619832544772,67.48
2716,2105.5259453516223,70.18
2717,2004.664407210279,66.82
2718,1568.722053561604,52.29
2719,1341.6294029428861,44.72
2720,729.4605306377141,24.32
2721,664.5775479026634,22.15
2722,662.116930414203,22.07
2723,767.1009947254908,25.57
2724,902.0695064389519,30.07
2725,591.6470289504542,19.72
2726,416.07972392922767,13.87
2727,679.8502350390486,22.66
2728,537.4295917823516,17.91
2729,770.6214783261682,25.69
2730,897.3602508822039,29.91
2731,1007.3536632657843,33.58
2732,1069.3396581068046,35.64
2733,2567.6017150296993,85.59
2734,2005.9782777700336,66.87
2735,1780.790796461517,59.36
2736,1403.0157594297452,46.77
2737,2576.6884726434255,85.89
2738,2675.397538072245,89.18
2739,2375.465513368545,79.18
2740,2940.2356384675168,98.01
2741,2322.4900642973466,77.42
2742,2218.745224424245,73.96
2743,2893.2152766781937,96.44
2744,2925.0580513168707,97.5
2745,2993.9235728855097,99.8
2746,2836.233910561309,94.54
2747,2909.8903004374383,97.0
2748,2803.9876353296995,93.47
2749,2389.351642564607,79.65
2750,2054.017613009441,68.47
2751,2188.3395539057233,72.94
2752,2044.981937926042,68.17
2753,999.8612206389244,33.33
2754,998.2390086808149,33.27
2755,739.3696756689995,24.65
2756,479.3859913450675,15.98
2757,192.1015234477178,6.4
2758,134.91263423478776,4.5
2759,87.39102863600351,2.91
2760,102.78303515915097,3.43
2761,0.0,0.0
2762,0.0,0.0
2763,359.70648331609857,11.99
2764,396.8345581627406,13.23
2765,485.22695479168283,16.17
2766,650.8362783427037,21.69
2767,209.9436152070795,7.0
2768,723.4660285378304,24.12
2769,790.1583651859389,26.34
2770,1440.5869050775837,48.02
2771,311.7454110333922,10.39
2772,536.7767117405035,17.89
2773,828.7558998376296,27.63
2774,957.8924597065633,31.93
2775,913.5116554915122,30.45
2776,1299.5724489778534,43.32
2777,817.6955210382772,27.26
2778,807.4161947062262,26.91
2779,887.3411038534216,29.58
2780,704.8840862954659,23.5
2781,697.8089066230875,23.26
2782,595.7021320898349,19.86
2783,1231.612631711851,41.05
2784,1526.7604063231163,50.89
2785,1020.6694260034307,34.02
2786,671.6919806235476,22.39
2787,440.3723537543644,14.68
2788,126.81824567494337,4.23
2789,27.497823189638506,0.92
2790,2.744987676316774,0.09
2791,0.0,0.0
2792,0.0,0.0
2793,0.0,0.0
2794,0.0,0.0
2795,0.0,0.0
2796,0.0,0.0
2797,0.0,0.0
2798,0.0,0.0
2799,8.762650009693045,0.29
2800,12.374479993794502,0.41
2801,10.426944744569346,0.35
2802,13.85683426686801,0.46
2803,82.15542793955163,2.74
2804,127.64845641476424,4.25
2805,203.7806148495857,6.79
2806,40.53489421029542,1.35
2807,36.38974097011219,1.21
2808,4.387825590029101,0.15
2809,0.0,0.0
2810,0.0,0.0
2811,0.0,0.0
2812,0.0,0.0
2813,182.74670420889055,6.09
2814,360.28182012229627,12.01
2815,553.1452704832342,18.44
2816,626.6155202171775,20.89
2817,1219.4950125439775,40.65
2818,1608.4674634845774,53.62
2819,1072.484402181066,35.75
2820,513.3105596092937,17.11
2821,660.5785597654362,22.02
2822,450.844308323094,15.03
2823,420.78759097374,14.03
2824,291.6341489820413,9.72
2825,367.7985980488379,12.26
2826,218.90370599578034,7.3
2827,286.62043288285383,9.55
2828,424.74825031454503,14.16
2829,605.2486840460124,20.17
2830,890.1615698743392,29.67
2831,2617.1518602337815,87.24
2832,1405.1869252754677,46.84
2833,829.0844351664736,27.64
2834,246.9068182300992,8.23
2835,174.02947682815432,5.8
2836,252.49513823140612,8.42
2837,120.13780808493252,4.0
2838,189.15805428082825,6.31
2839,268.1498719726258,8.94
2840,347.47776961079745,11.58
2841,331.47916559587355,11.05
2842,551.2221471989624,18.37
2843,895.2695960468417,29.84
2844,1176.2228791472608,39.21
2845,1507.7104468208945,50.26
2846,1626.623940436042,54.22
2847,1253.3478358509058,41.78
2848,609.9087167672084,20.33
2849,1156.4288649669368,38.55
2850,934.1373849695351,31.14
2851,1510.7787397348368,50.36
2852,1015.3461321002121,33.84
2853,947.6265511023246,31.59
2854,1359.0740375633281,45.3
2855,2150.566924941116,71.69
2856,2348.4545030388053,78.28
2857,2332.0213157421354,77.73
2858,2278.064882594196,75.94
2859,2357.1137808323106,78.57
2860,2115.5336348704036,70.52
2861,1728.712480722933,57.62
2862,1539.6050959450508,51.32
2863,994.0993818211447,33.14
2864,802.5629516131719,26.75
2865,799.4385476373775,26.65
2866,734.5921155836942,24.49
2867,509.86790370125436,17.0
2868,324.4476096698084,10.81
2869,408.9929469160558,13.63
2870,369.64726579263544,12.32
2871,465.07814006508005,15.5
2872,503.179835227601,16.77
2873,525.1308224749654,17.5
2874,758.7798422752134,25.29
2875,384.6529062122591,12.82
2876,705.0571613484856,23.5
2877,867.6860062762037,28.92
2878,513.0013887983409,17.1
2879,701.8137458746035,23.39
2880,2294.0860509004074,76.47
2881,558.758945323633,18.63
2882,58.25188425805967,1.94
2883,81.78094282734213,2.73
2884,13.48342247257073,0.45
2885,0.0,0.0
2886,32.33913557570695,1.08
2887,44.8881949018698,1.5
2888,68.50198499824845,2.28
2889,4.414604425694697,0.15
2890,0.0,0.0
2891,0.0,0.0
2892,0.0,0.0
2893,7.243108432882187,0.24
2894,72.37328553850568,2.41
2895,144.95443427165043,4.83
2896,458.69093732549356,15.29
2897,593.0636891074314,19.77
2898,459.1115834083378,15.3
2899,603.5431318730905,20.12
2900,672.3359546197894,22.41
2901,484.36253252921654,16.15
2902,445.17250061665425,14.84
2903,1034.8342665723067,34.49
2904,923.2413097515542,30.77
2905,946.9945249316513,31.57
2906,90.94519454387407,3.03
2907,25.205367281742415,0.84
2908,9.2315180669953,0.31
2909,249.10684313273762,8.3
2910,513.4515183797671,17.12
2911,340.8088434571078,11.36
2912,93.40743691880579,3.11
2913,14.183737079990069,0.47
2914,15.510158274604818,0.52
2915,6.320857508846319,0.21
2916,0.0,0.0
2917,0.0,0.0
2918,0.0,0.0
2919,0.0,0.0
2920,0.0,0.0
2921,0.0,0.0
2922,0.0,0.0
2923,6.560338802159187,0.22
2924,0.0,0.0
2925,0.0,0.0
2926,0.0,0.0
2927,0.0,0.0
2928,0.0,0.0
2929,82.25115768310219,2.74
2930,14.443357580306696,0.48
2931,2890.1904245049705,96.34
2932,2911.4947781667247,97.05
2933,2920.9154112073734,97.36
2934,2931.4196960946274,97.71
2935,2942.2228360742197,98.07
2936,2952.100134210755,98.4
2937,2918.7712824409796,97.29
2938,2892.3535775153,96.41
2939,2758.334891784167,91.94
2940,2112.2752169412665,70.41
2941,2452.6312429559184,81.75
2942,2065.3296598014617,68.84
2943,1709.8064176357636,56.99
2944,1151.8714322061403,38.4
2945,1357.318999300422,45.24
2946,1116.525138737759,37.22
2947,964.271653609842,32.14
2948,866.225985375133,28.87
2949,857.2441144403198,28.57
2950,809.4514116982017,26.98
2951,1371.8703646430222,45.73
2952,2523.9751349457274,84.13
2953,1795.5755039121443,59.85
2954,1471.0049095643044,49.03
2955,876.978942867225,29.23
2956,505.0465620209299,16.83
2957,372.66137407312976,12.42
2958,462.5107976963028,15.42
2959,320.4086781125114,10.68
2960,179.07311487235884,5.97
2961,190.61017079791182,6.35
2962,144.11100276593012,4.8
2963,172.27907783753898,5.74
2964,6.324256069757032,0.21
2965,5.345569936540772,0.18
2966,6.720926089253071,0.22
2967,11.044140243565193,0.37
2968,14.088096700550638,0.47
2969,10.18250455385509,0.34
2970,23.53251349481617,0.78
2971,143.92766026109825,4.8
2972,84.2385157827207,2.81
2973,150.51341814436375,5.02
2974,278.96852270800724,9.3
2975,598.2476361547577,19.94
2976,653.9967217328442,21.8
2977,297.4002305555375,9.91
2978,1393.5421250461384,46.45
2979,1100.3581016704547,36.68
2980,913.3249855319027,30.44
2981,898.98276172394,29.97
2982,901.7357240294106,30.06
2983,802.3104399978987,26.74
2984,800.7150027231875,26.69
2985,593.4329708693514,19.78
2986,512.3364899027597,17.08
2987,254.89807029740223,8.5
2988,124.81329221098373,4.16
2989,125.50151885558687,4.18
2990,229.9739781180812,7.67
2991,186.01897684983626,6.2
2992,201.46371409168617,6.72
2993,143.18075592888454,4.77
2994,265.2969608050561,8.84
2995,311.17457945546045,10.37
2996,520.7703670241648,17.36
2997,849.6835521574343,28.32
2998,729.7130824360461,24.32
2999,1577.9105937302363,52.6
3000,1206.672475720195,40.22
3001,1194.2391775452438,39.81
3002,357.62832715982023,11.92
3003,96.59004138631691,3.22
3004,77.54306132985123,2.58
3005,12.991329941183361,0.43
3006,91.76883960662805,3.06
3007,82.37930603381871,2.75
3008,174.3091645363632,5.81
3009,85.75762830668344,2.86
3010,7.451453180299789,0.25
3011,12.398261931739732,0.41
3012,0.0,0.0
3013,0.0,0.0
3014,6.109360799789552,0.2
3015,10.440233386576706,0.35
3016,26.40491282928448,0.88
3017,14.02951632913664,0.47
3018,32.958333987401986,1.1
3019,7.196656867932077,0.24
3020,70.54883409128429,2.35
3021,110.88676190654354,3.7
3022,293.992494916786,9.8
3023,2001.087642648783,66.7
3024,2672.648633726476,89.09
3025,1662.5169693826167,55.42
3026,327.7279774609436,10.92
3027,269.6001538195748,8.99
3028,714.0652040371889,23.8
3029,119.54624302178098,3.98
3030,93.86580920657445,3.13
3031,0.0,0.0
3032,0.0,0.0
3033,3.89804956769465,0.13
3034,6.556525651110335,0.22
3035,0.0,0.0
3036,0.0,0.0
3037,0.0,0.0
3038,0.0,0.0
3039,0.0,0.0
3040,9.157588322117062,0.31
3041,48.72959781007266,1.62
3042,112.78879220919724,3.76
3043,139.2857364064814,4.64
3044,222.05448532114187,7.4
3045,599.353997607708,19.98
3046,746.6767879121998,24.89
3047,1488.9600910847116,49.63
3048,1990.1304210560472,66.34
3049,739.4388677937386,24.65
3050,458.4770285248545,15.28
3051,248.67687927666898,8.29
3052,69.52134715006092,2.32
3053,451.53054563787174,15.05
3054,774.7688743841557,25.83
3055,735.6805789138066,24.52
3056,811.1365540574343,27.04
3057,1215.1207040249978,40.5
3058,1657.388690303035,55.25
3059,1048.4999643137098,34.95
3060,853.9160375444397,28.46
3061,1173.421495762986,39.11
3062,1748.8321391138104,58.29
3063,1684.8530088432135,56.16
3064,2268.412116687636,75.61
3065,2056.646078441255,68.55
3066,2476.393168008057,82.55
3067,2828.1784150391654,94.27
3068,2576.8663001397626,85.9
3069,2390.1719232868154,79.67
3070,1770.480024297659,59.02
3071,2033.0843260442591,67.77
3072,163.05651517744866,5.44
3073,27.706473277963955,0.92
3074,2233.542496929046,74.45
3075,2094.267247987173,69.81
3076,1072.881926204733,35.76
3077,584.5532435981645,19.49
3078,535.1208927335878,17.84
3079,513.6816014127959,17.12
3080,366.5552799433013,12.22
3081,409.34254824726605,13.64
3082,379.4422199214197,12.65
3083,351.49007435721376,11.72
3084,110.88850530442332,3.7
3085,18.366841108071934,0.61
3086,0.0,0.0
3087,4.461431930792983,0.15
3088,12.74230134912335,0.42
3089,495.1170469015773,16.5
3090,83.06744099930206,2.77
3091,0.0,0.0
3092,9.128686798718734,0.3
3093,207.4577922793392,6.92
3094,196.41788608483026,6.55
3095,442.0364313609766,14.73
3096,1016.1947427390996,33.87
3097,92.78819989486409,3.09
3098,0.0,0.0
3099,57.39718036041788,1.91
3100,275.00729818175273,9.17
3101,361.9299519707053,12.06
3102,618.9016258920836,20.63
3103,600.3400406353678,20.01
3104,644.5307765676007,21.48
3105,225.71522093417155,7.52
3106,49.84079883390158,1.66
3107,0.0,0.0
3108,0.0,0.0
3109,0.0,0.0
3110,0.6151969730287332,0.02
3111,5.038934808382314,0.17
3112,4.705414034305237,0.16
3113,0.0,0.0
3114,12.49900385400814,0.42
3115,86.36647503538546,2.88
3116,1430.8523617999942,47.7
3117,1216.4755821849724,40.55
3118,35.498014459585626,1.18
3119,1279.5637245975317,42.65
3120,598.6421821028821,19.95
3121,0.0,0.0
3122,867.8329148581012,28.93
3123,505.6880146879561,16.86
3124,12.832609711235811,0.43
3125,636.3000174015704,21.21
3126,552.640196785908,18.42
3127,786.3016822380758,26.21
3128,704.5020353812037,23.48
3129,365.12735993116087,12.17
3130,577.5827378347541,19.25
3131,653.0313794027451,21.77
3132,186.9563956362267,6.23
3133,1863.930750369812,62.13
