Location,  AZ
Desal technology,Reverse Osmosis (RO) - Grid Integrated   
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Storage Capacity,0.0,kWh
Total water production,18250000.00000112,m3
Total fossil fuel usage,48016651.48825562,kWh
Percentage of fossil fuel consumption,69.58778483683562,%
Curtailed solar electric energy,1.7057161782286576,GWh
Percentage of curtailed energy,7.517275564199272,%

Hour,Water production (m3),Storage status (kWh),Fossil fuel usage (kWh)
136,2083.3333333333335,0,3836.312760006394
137,2083.3333333333335,0,7366.252048688305
138,2083.333333333334,0,5195.649512341723
139,2083.3333333333335,0,3375.610246363254
140,2083.3333333333335,0,3913.617428834735
141,2083.3333333333335,0,7581.575325839333
142,2083.3333333333335,0,7817.294119451299
143,2083.3333333333335,0,6916.397641732454
144,2083.333333333333,0,5099.86926880584
145,2083.3333333333335,0,6495.137632793653
146,2083.3333333333335,0,4222.726930800815
147,2083.333333333333,0,6326.495859943376
148,2083.3333333333335,0,7561.648531863008
149,2083.3333333333335,0,6524.362703769742
150,2083.333333333333,0,5715.542728623583
151,2083.3333333333335,0,6446.787864460274
152,2083.333333333334,0,5193.8402438826615
153,2083.3333333333335,0,7258.016362986526
154,2083.3333333333335,0,7769.618040989248
155,2083.3333333333335,0,5575.965801372558
156,2083.3333333333335,0,6385.300455774478
157,2083.333333333333,0,5667.187858651168
158,2083.3333333333335,0,7036.386197921601
159,2083.3333333333335,0,7731.160757168863
160,2083.3333333333335,0,7828.862007803798
161,2083.3333333333335,0,7876.889489254026
162,2083.3333333333335,0,7876.889489254026
163,2083.3333333333335,0,7876.889489254026
164,2083.3333333333335,0,7876.889489254026
165,2083.3333333333335,0,7825.291584281444
166,2083.3333333333335,0,7230.453381642648
167,2083.3333333333335,0,6206.686810895192
168,2083.333333333333,0,7003.6885248391445
169,2083.3333333333335,0,5962.619005533696
170,2083.333333333333,0,4461.709518744581
171,2083.3333333333335,0,5493.413070690939
172,2083.3333333333335,0,7817.062819675111
173,2083.3333333333335,0,7876.889489254026
174,2083.3333333333335,0,7876.889489254026
175,2083.3333333333335,0,7876.889489254026
176,2083.3333333333335,0,7647.497566580762
177,2083.333333333334,0,7315.158142246528
178,2083.3333333333335,0,7045.884977544704
179,2083.3333333333335,0,7276.222856129989
180,2083.3333333333335,0,6794.4967509794615
181,2083.333333333334,0,5976.730979724545
182,2083.3333333333335,0,4685.659018343827
183,2083.333333333333,0,6373.088928880139
184,2083.3333333333335,0,7046.288383141258
185,2083.3333333333335,0,7876.889489254026
186,2083.3333333333335,0,7876.889489254026
187,2083.3333333333335,0,7876.889489254026
188,2083.3333333333335,0,7876.889489254026
189,2083.3333333333335,0,7870.689679472564
190,2083.3333333333335,0,7849.051485302172
191,2083.3333333333335,0,7840.418719969428
192,2083.3333333333335,0,7841.0319729235525
193,2083.3333333333335,0,7819.467803360378
194,2083.3333333333335,0,7864.530441993405
195,2083.3333333333335,0,7851.51117006003
196,2083.3333333333335,0,7876.889489254026
197,2083.3333333333335,0,7828.42534955146
198,2083.333333333334,0,7314.472351804841
199,2083.3333333333335,0,2783.868300720924
200,2083.3333333333335,0,3970.9333732587493
201,2083.3333333333335,0,2652.302184549514
202,2083.3333333333335,0.0,0
203,2083.3333333333335,0.0,0
204,2083.3333333333335,0,1799.8721659079702
205,2083.3333333333335,0,1661.7927198416482
206,2083.3333333333335,0.0,0
207,2083.3333333333335,0.0,0
208,2083.3333333333335,0,1046.3302845439975
209,2083.3333333333335,0,7582.410040077412
210,2083.3333333333335,0,7247.840288686588
211,2083.3333333333335,0,6738.784614868164
212,2083.333333333333,0,6382.3549571722215
213,2083.3333333333335,0,7849.3863538855685
214,2083.3333333333335,0,7876.889489254026
215,2083.3333333333335,0,7876.889489254026
216,2083.3333333333335,0,7876.889489254026
217,2083.3333333333335,0,7876.889489254026
218,2083.3333333333335,0,7109.275689042206
219,2083.3333333333335,0,5478.280256992185
220,2083.333333333334,0,4844.239829343085
221,2083.3333333333335,0,3815.607124418979
222,2083.3333333333335,0.0,0
223,2083.3333333333335,0,1115.293476512983
224,2083.3333333333335,0,3001.002511513144
225,2083.3333333333335,0.0,0
226,2083.3333333333335,0.0,0
227,2083.3333333333335,0,268.02980479011694
228,2083.3333333333335,0.0,0
229,2083.3333333333335,0,1533.6809376500396
230,2083.3333333333335,0,72.66751656815904
231,2083.3333333333335,0,5783.220518438204
232,2083.333333333333,0,5344.572975131263
233,2083.3333333333335,0,6865.391438095473
234,2083.3333333333335,0,7275.815029850213
235,2083.3333333333335,0,7858.433574177978
236,2083.3333333333335,0,7876.889489254026
237,2083.3333333333335,0,7876.889489254026
238,2083.3333333333335,0,7729.256730609392
239,2083.3333333333335,0,7829.682008517679
240,2083.3333333333335,0,7647.9227659220505
241,2083.3333333333335,0,7663.20864548746
242,2083.3333333333335,0,4286.797725719581
243,2083.3333333333335,0,2579.760340019997
244,2083.3333333333335,0,284.9010092178587
245,2083.3333333333335,0,6916.97690340008
246,2083.3333333333335,0,3018.847247912514
247,2083.3333333333335,0,2452.692617822844
248,2083.3333333333335,0,3119.094986761884
249,2083.3333333333335,0,2224.6870228799726
250,2083.3333333333335,0,480.6415471585551
251,2083.3333333333335,0,27.664743207286847
252,2083.3333333333335,0,4246.7018115224255
253,2083.3333333333335,0.0,0
254,2083.3333333333335,0,1545.9959368244881
255,2083.3333333333335,0,1810.8971740750403
256,2083.3333333333335,0,3190.9369584109418
257,2083.3333333333335,0,7833.237449238413
258,2083.3333333333335,0,7739.4978662365675
259,2083.3333333333335,0,7347.194385472861
260,2083.3333333333335,0,6509.773013966049
261,2083.3333333333335,0,6541.537779716735
262,2083.3333333333335,0,5696.498159193724
263,2083.3333333333335,0,4043.2877315062688
264,2083.333333333333,0,4291.61913565505
265,2083.333333333333,0,5027.22367921582
266,2083.3333333333335,0,6461.302413289439
267,2083.3333333333335,0,6738.069924388145
268,2083.3333333333335,0,7301.520965484707
269,2083.3333333333335,0,7821.440808403261
270,2083.3333333333335,0,7841.711839175242
271,2083.3333333333335,0,7302.833602080086
272,2083.333333333334,0,6978.191781571384
273,2083.3333333333335,0,6254.316125721208
274,2083.3333333333335,0,5846.426560665516
275,2083.333333333334,0,5620.911463823597
276,2083.333333333334,0,5538.412225664144
277,2083.3333333333335,0,5619.6943459557015
278,2083.3333333333335,0,5862.052606170299
279,2083.3333333333335,0,6163.351616452657
280,2083.3333333333335,0,6935.799612538264
281,2083.3333333333335,0,7876.889489254026
282,2083.3333333333335,0,7876.889489254026
283,2083.3333333333335,0,7852.523512604835
284,2083.3333333333335,0,7576.440298351543
285,2083.3333333333335,0,6351.4950988463215
286,2083.3333333333335,0,5102.125846207047
287,2083.333333333333,0,5347.779625254792
288,2083.3333333333335,0,4818.940137961057
289,2083.3333333333335,0,6584.399850207031
290,2083.3333333333335,0,6278.331672183453
291,2083.3333333333335,0,6489.331275253163
292,2083.3333333333335,0,7750.5129375850765
293,2083.3333333333335,0,7851.804831867709
294,2083.3333333333335,0,7874.312260585073
295,2083.3333333333335,0,7836.887860148677
296,2083.3333333333335,0,7045.045873733314
297,2083.3333333333335,0,6308.633828243971
298,2083.3333333333335,0,5889.356375553581
299,2083.333333333333,0,5701.929143097617
300,2083.3333333333335,0,5626.328381994044
301,2083.333333333334,0,5662.001065229282
302,2083.333333333333,0,5502.881773180554
303,2083.333333333334,0,6238.865506125008
304,2083.3333333333335,0,6920.903481301853
305,2083.3333333333335,0,7876.889489254026
306,2083.3333333333335,0,7876.889489254026
307,2083.3333333333335,0,7876.889489254026
308,2083.3333333333335,0,7836.506177928243
309,2083.3333333333335,0,7779.134238061318
310,2083.3333333333335,0,7447.200234869952
311,2083.3333333333335,0,7430.4060435603715
312,2083.3333333333335,0,7542.731762152137
313,2083.3333333333335,0,7817.505310776488
314,2083.3333333333335,0,7850.728776946429
315,2083.3333333333335,0,7385.553299843328
316,2083.3333333333335,0,7274.6956656976345
317,2083.333333333334,0,7257.330036635098
318,2083.3333333333335,0,7441.723149429132
319,2083.3333333333335,0,7657.866222548086
320,2083.3333333333335,0,7055.187116720658
321,2083.3333333333335,0,6081.800295473841
322,2083.3333333333335,0,5828.805682696529
323,2083.3333333333335,0,2170.3938700568115
324,2083.3333333333335,0,2188.9526265473587
325,2083.333333333333,0,4793.006341936662
326,2083.3333333333335,0,5185.347871648402
327,2083.3333333333335,0,6442.8019873397225
328,2083.3333333333335,0,6933.699963094699
329,2083.3333333333335,0,7876.889489254026
330,2083.3333333333335,0,7876.889489254026
331,2083.3333333333335,0,7876.889489254026
332,2083.3333333333335,0,7876.889489254026
333,2083.3333333333335,0,7876.889489254026
334,2083.3333333333335,0,7856.931576967796
335,2083.3333333333335,0,7540.365313982138
336,2083.3333333333335,0,6745.674875499658
337,2083.3333333333335,0,7681.578214674898
338,2083.3333333333335,0,7876.889489254026
339,2083.3333333333335,0,4325.425784352855
340,2083.3333333333335,0,307.24320214012005
341,2083.3333333333335,0,6743.693522494757
342,2083.3333333333335,0,6178.67518400573
343,2083.333333333333,0,5378.103532570267
344,2083.333333333333,0,6147.216238579991
345,2083.333333333333,0,6552.389190735892
346,2083.3333333333335,0,7305.840264311831
347,2083.333333333333,0,5756.454745151155
348,2083.333333333333,0,5660.857344869892
349,2083.3333333333335,0,7328.751434612944
350,2083.3333333333335,0,7658.511981809295
351,2083.3333333333335,0,7788.889394707294
352,2083.3333333333335,0,7041.012544307757
353,2083.3333333333335,0,7876.889489254026
354,2083.3333333333335,0,7876.889489254026
355,2083.3333333333335,0,7876.889489254026
356,2083.3333333333335,0,7876.889489254026
357,2083.3333333333335,0,7876.243092970626
358,2083.3333333333335,0,7876.889489254026
359,2083.3333333333335,0,7876.889489254026
360,2083.3333333333335,0,7816.20403288975
361,2083.3333333333335,0,7872.3815854711565
362,2083.3333333333335,0,7876.889489254026
363,2083.3333333333335,0,1897.7042535259288
364,2083.3333333333335,0,2456.461915911834
365,2083.333333333334,0,4839.042311439533
366,2083.3333333333335,0,7013.901443703588
367,2083.333333333333,0,4401.726945376911
368,2083.3333333333335,0,5477.274472161739
369,2083.3333333333335,0,6138.318471651079
370,2083.3333333333335,0,3789.9253259987845
371,2083.3333333333335,0,1792.7228408348828
372,2083.3333333333335,0.0,0
373,2083.3333333333335,0.0,0
374,2083.333333333333,0,5947.345250154709
375,2083.333333333333,0,5961.756487710123
376,2083.3333333333335,0,7314.165751785373
377,2083.3333333333335,0,7876.889489254026
378,2083.3333333333335,0,7876.889489254026
379,2083.3333333333335,0,7876.889489254026
380,2083.3333333333335,0,7876.889489254026
381,2083.3333333333335,0,7876.889489254026
382,2083.3333333333335,0,7876.889489254026
383,2083.3333333333335,0,7876.889489254026
384,2083.3333333333335,0,7839.218864674692
385,2083.3333333333335,0,7464.965088577729
386,2083.3333333333335,0,5341.211964129243
387,2083.3333333333335,0.0,0
388,2083.3333333333335,0.0,0
