Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
287,2529.109863999233,21.08
288,3057.9493512929685,25.48
289,1292.489639046995,10.77
290,1598.5578170705728,13.32
291,1387.5582140008626,11.56
292,126.37655166894943,1.05
293,25.084657386315993,0.21
294,2.5772286689527926,0.02
295,40.00162910534909,0.33
296,20.70942633573167,0.17
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,18.942074542685944,0.16
301,64.02757182554299,0.53
302,417.20477213778605,3.48
303,58.87733457069698,0.49
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,0.0
308,40.383311325782564,0.34
309,97.7552511927075,0.81
310,429.6892543840743,3.58
311,446.48344569365383,3.72
312,334.15772710188827,2.78
313,59.38417847753756,0.49
314,26.160712307596548,0.22
315,491.3361894106973,4.09
316,602.1938235563914,5.02
317,619.5594526189284,5.16
318,435.1663398248941,3.63
319,219.02326670594024,1.83
320,63.63515557901512,0.53
321,317.81509780133615,2.65
322,140.00649007281987,1.17
323,3543.9950437377274,29.53
324,3435.435031494984,28.63
325,881.2187415643252,7.34
326,724.3079741268332,6.04
327,39.455363249756886,0.33
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,19.957912286229867,0.17
335,336.5241752718878,2.8
336,1131.2146137543677,9.43
337,195.311274579128,1.63
338,0.0,0.0
339,3551.463704901171,29.6
340,7569.646287113906,63.08
341,1133.1959667592685,9.44
342,1698.2143052482954,14.15
343,2498.7859566837583,20.82
344,1117.0069097731778,9.31
345,58.160862119817146,0.48
346,23.536976884133033,0.2
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.6463962833997684,0.01
358,0.0,0.0
359,0.0,0.0
360,60.68545636427554,0.51
361,4.507903782868972,0.04
362,0.0,0.0
363,5979.185235728097,49.83
364,5420.427573342192,45.17
365,3037.8471778144935,25.32
366,862.9880455504378,7.19
367,3475.162543877114,28.96
368,1629.0346240011827,13.58
369,263.5959720978097,2.2
370,2225.0152560648853,18.54
371,3991.0809896488895,33.26
372,10663.482571849301,88.86
373,5921.009539206632,49.34
374,658.1189830427661,5.48
375,884.9997057225313,7.37
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,37.670624579334046,0.31
385,411.9244006762966,3.43
386,2535.6775251247827,21.13
387,11674.33020415833,97.29
388,11269.368931892704,93.91
389,11068.202108324185,92.24
390,11571.880131893453,96.43
391,10726.447978200255,89.39
392,9951.453483562027,82.93
393,10965.639409217667,91.38
394,10156.84018604372,84.64
395,9779.5247014933,81.5
396,11703.69243076487,97.53
397,11482.005935715422,95.68
398,10890.292307165519,90.75
399,9222.193273465673,76.85
400,5544.735346683391,46.21
401,3034.0639530368003,25.28
402,11531.491995754559,96.1
403,7742.726159838934,64.52
404,4308.3831094218085,35.9
405,4716.784388733616,39.31
406,7572.240966742544,63.1
407,5421.201683702479,45.18
408,9428.004303679756,78.57
409,10560.536294626363,88.0
410,10394.604692929977,86.62
411,11137.962946603308,92.82
412,1927.1518712271077,16.06
413,2838.2842892535105,23.65
414,2843.1327618419887,23.69
415,2362.6476519075695,19.69
416,591.7731373657682,4.93
417,1269.3401140229737,10.58
418,0.0,0.0
419,0.0,0.0
420,20.070105288708763,0.17
421,38.798692757434125,0.32
422,373.7617806489999,3.11
423,389.99575420436565,3.25
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,54.96345802645964,0.46
430,43.26360962355306,0.36
431,0.0,0.0
432,0.0,0.0
433,6357.12183229341,52.98
434,5017.77554115335,41.81
435,2449.1123611796006,20.41
436,48.533043257765165,0.4
437,0.0,0.0
438,0.0,0.0
439,106.31977652943061,0.89
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,569.2363828835712,4.74
448,14.45368856166548,0.12
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,15.81653214113509,0.13
457,15.868504930778224,0.13
458,7925.922746838279,66.05
459,8848.431665962196,73.74
460,9905.191852345455,82.54
461,6289.69813835381,52.41
462,5368.721569299957,44.74
463,10465.688701035908,87.21
464,4874.627951741391,40.62
465,39.833350162141464,0.33
466,1.2485380371431385,0.01
467,25.606716758299736,0.21
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,37.0019204273654,0.31
481,108.80744488610699,0.91
482,55.22205225170638,0.46
483,584.8410485424714,4.87
484,9749.005155632105,81.24
485,4201.086425599815,35.01
486,1724.3606233163455,14.37
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,61.09981135178821,0.51
493,0.6252612516753404,0.01
494,0.0,0.0
495,2461.1826640644563,20.51
496,469.46856608615934,3.91
497,18.02227535049028,0.15
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,3.606880635157961,0.03
505,42.24181397355218,0.35
506,10824.03053756063,90.2
507,3983.896152653871,33.2
508,3390.762499017333,28.26
509,208.51850012262565,1.74
510,1536.3472243199171,12.8
511,35.8283389026615,0.3
512,22.958575724059813,0.19
513,6020.084326337588,50.17
514,9019.616954059102,75.16
515,7651.680924238413,63.76
516,7507.056714623613,62.56
517,5669.590935618668,47.25
518,3178.715968927039,26.49
519,2976.257468869557,24.8
520,3215.0088772148024,26.79
521,94.66901362095321,0.79
522,53.436737636396536,0.45
523,0.0,0.0
524,6.677260795580956,0.06
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,44.5953042123682,0.37
530,46.574998566974635,0.39
531,37.61849189720511,0.31
532,0.0,0.0
533,56.059842222534066,0.47
534,481.96921415664724,4.02
535,929.2673293561143,7.74
536,382.650015502417,3.19
537,43.350186564632786,0.36
538,985.0886827406028,8.21
539,835.5004270491194,6.96
540,856.782782567498,7.14
541,518.3621178414448,4.32
542,1061.0476069502874,8.84
543,1513.6360794254608,12.61
544,946.2101289290605,7.89
545,483.3632186028898,4.03
546,1616.4596476833135,13.47
547,541.9521762841822,4.52
548,257.33766944066144,2.14
549,12.643006727891931,0.11
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,3378.0466613941244,28.15
554,1850.1958915330688,15.42
555,2215.7800796915208,18.46
556,3885.2357877083086,32.38
557,4834.740518282364,40.29
558,6114.680697178854,50.96
559,5550.296629866946,46.25
560,3429.3460633120044,28.58
561,7561.806061874581,63.02
562,6682.478612994339,55.69
563,5364.907597110385,44.71
564,2522.7222563577843,21.02
565,1222.5812171697116,10.19
566,385.54039277805794,3.21
567,73.04339388632653,0.61
568,17.970917145188018,0.15
569,9.926666562028503,0.08
570,0.0,0.0
571,0.0,0.0
572,9.222734462720819,0.08
573,9.198691784405643,0.08
574,41.58935014317753,0.35
575,281.91035666152453,2.35
576,47.0534020311894,0.39
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,34.96698289839778,0.29
582,27.635891380245592,0.23
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,1321.0295768675614,11.01
595,36.17390178087041,0.3
596,0.0,0.0
597,9.788615587567817,0.08
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,223.12183280494736,1.86
602,304.4912701888774,2.54
603,886.8260119059347,7.39
604,9726.232467251846,81.05
605,1925.9181971430678,16.05
606,1500.5691382391126,12.5
607,39.84392150854686,0.33
608,0.0,0.0
609,57.66423922597476,0.48
610,4096.462270794841,34.14
611,1979.6077994346088,16.5
612,1280.3086699680962,10.67
613,2307.166538291561,19.23
614,652.9759353359636,5.44
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.0,0.0
619,2504.314460496035,20.87
620,3088.8988446899484,25.74
621,3406.1306153760097,28.38
622,3069.2524749905056,25.58
623,5010.865769346601,41.76
624,3460.213548837093,28.84
625,2555.991430381921,21.3
626,833.4042509990562,6.95
627,498.58275082838696,4.15
628,421.5035044475629,3.51
629,54.43742726013284,0.45
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,26.085195321049774,0.22
637,37.9666857644313,0.32
638,26.246810829623726,0.22
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,71.96797810598319,0.6
647,55.66382575446393,0.46
648,2507.5399222985884,20.9
649,59.75717763186641,0.5
650,1773.0650167274273,14.78
651,10368.12220728705,86.4
652,5339.967779143612,44.5
653,4029.1191616373253,33.58
654,9108.004305614859,75.9
655,8916.228304320037,74.3
656,1119.577366138954,9.33
657,6291.540328037941,52.43
658,2382.4423703240354,19.85
659,1893.8027435681786,15.78
660,4060.1486332385193,33.83
661,4275.828271692627,35.63
662,9169.936532629761,76.42
663,4441.80221418727,37.02
664,9512.140295318903,79.27
665,9058.268347959865,75.49
666,3111.1453192143194,25.93
667,2347.3965335358225,19.56
668,3740.2971363589186,31.17
669,5429.381955510113,45.24
670,5071.117841116226,42.26
671,4065.3740598149125,33.88
672,5047.30911591367,42.06
673,3035.2838668605127,25.29
674,5228.621570379942,43.57
675,4530.924360802484,37.76
676,4047.741166520376,33.73
677,2936.0860700939816,24.47
678,824.3230739944611,6.87
679,904.8738170033195,7.54
680,147.90412697045565,1.23
681,463.9966209989999,3.87
682,4567.413853375459,38.06
683,6781.523855069042,56.51
684,6088.170973003733,50.73
685,4940.83359673633,41.17
686,4968.955732140623,41.41
687,2730.2272973573336,22.75
688,1080.6127504983408,9.01
689,577.4194134160672,4.81
690,1485.7281477533068,12.38
691,1936.8602845386179,16.14
692,3806.3165367499464,31.72
693,3910.540178387102,32.59
694,7141.398424816668,59.51
695,9277.255376739407,77.31
696,6146.628973106845,51.22
697,8954.545411988462,74.62
698,4726.019212444244,39.38
699,5168.697155263645,43.07
700,4705.2956317584585,39.21
701,20.301777544278536,0.17
702,1375.2854294332567,11.46
703,7.629497383442821,0.06
704,0.0,0.0
705,0.0,0.0
706,4.4597247520342345,0.04
707,4.484665714047527,0.04
708,138.11258599058525,1.15
709,1295.9802487776383,10.8
710,1021.9974298485687,8.52
711,200.85651358883763,1.67
712,279.25698454425464,2.33
713,59.54806054995597,0.5
714,62.336340762385795,0.52
715,19.019339534248022,0.16
716,0.0,0.0
717,0.0,0.0
718,0.0,0.0
719,0.0,0.0
720,43.36256572054779,0.36
721,34.54149010503976,0.29
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,37.42502029085567,0.31
728,43.045199198167985,0.36
729,641.0729874802598,5.34
730,1349.0963330772524,11.24
731,846.6839658183064,7.06
732,44.54684326271026,0.37
733,0.0,0.0
734,0.0,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,262.12600869968867,2.18
745,41.22769761523907,0.34
746,0.0,0.0
747,0.0,0.0
748,6806.116212981361,56.72
749,4445.046484685886,37.04
750,6949.68612545941,57.91
751,4084.222526686546,34.04
752,4340.466920428678,36.17
753,73.17679190456116,0.61
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,678.3924478593611,5.65
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.0,0.0
766,0.0,0.0
767,0.0,0.0
768,26.32788463381019,0.22
769,38.60522395220471,0.32
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,3.717235368918542,0.03
775,11.146258557047963,0.09
776,385.494345164074,3.21
777,1002.8398209814301,8.36
778,3064.180132641008,25.53
779,2598.930135798122,21.66
780,1231.801442739172,10.27
781,495.5723385552475,4.13
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,35.87434257268535,0.3
792,49.26785879912311,0.41
793,146.3949212693253,1.22
794,29.214671730490544,0.24
795,10.97347958315803,0.09
796,52.888300025116386,0.44
797,7694.79001925081,64.12
798,1340.668525327472,11.17
799,6812.171593359362,56.77
800,1325.430004734586,11.05
801,1685.4715030365335,14.05
802,1985.5017297615177,16.55
803,2590.7570908222683,21.59
804,1033.189247996988,8.61
805,382.3770096022368,3.19
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,42.75587694588078,0.36
811,0.0,0.0
812,0.0,0.0
813,44.77351117639316,0.37
814,289.4037249545808,2.41
815,507.44582805841577,4.23
816,849.9204352970091,7.08
817,758.8416248510445,6.32
818,630.7560505537965,5.26
819,2315.3936599101753,19.29
820,5142.251666765365,42.85
821,1214.8812001620697,10.12
822,0.0,0.0
823,0.0,0.0
824,49.390110919226245,0.41
825,3.0977678036464784,0.03
826,45.29861016137895,0.38
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.0,0.0
831,0.0,0.0
832,0.0,0.0
833,0.0,0.0
834,0.0,0.0
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,407.9720442303664,3.4
840,445.62210853217715,3.71
841,360.14857978927796,3.0
842,53.372193191610535,0.44
843,44.90591567946914,0.37
844,0.0,0.0
845,4.8940634223772985,0.04
846,0.0,0.0
847,631.0960658967039,5.26
848,1315.4224902093179,10.96
849,5460.091579134502,45.5
850,1.2388087470714195,0.01
851,0.0,0.0
852,0.0,0.0
853,0.0,0.0
854,39.21392124599075,0.33
855,1068.1869214481837,8.9
856,610.2476367227337,5.09
857,40.819090967123444,0.34
858,0.0,0.0
859,0.0,0.0
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,12.104198871314138,0.1
866,10.292407495498122,0.09
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,0.0,0.0
872,56.466681220565874,0.47
873,762.6505147142491,6.36
874,1686.173595540251,14.05
875,3171.6589484778783,26.43
876,2848.673863390896,23.74
877,4204.9610902541945,35.04
878,3476.824159868335,28.97
879,839.5308600856021,7.0
880,106.24041784297135,0.89
881,14.860060068811634,0.12
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,146.57536184151994,1.22
886,947.1256496740934,7.89
887,919.2948889383365,7.66
888,1598.56969867052,13.32
889,1874.0772764322335,15.62
890,1284.665494158594,10.71
891,2508.829915687106,20.91
892,3015.810997111083,25.13
893,1409.9882329493632,11.75
894,268.3769526502519,2.24
895,0.0,0.0
896,36.592777123847675,0.3
897,24.861614114710683,0.21
898,0.0,0.0
899,43.07581529339416,0.36
900,23.061305982904134,0.19
901,1310.1477971193483,10.92
902,2531.306050985109,21.09
903,2379.8161386385495,19.83
904,1281.5452880434516,10.68
905,46.73344678241704,0.39
906,7.430565354665818,0.06
907,12.929753171595443,0.11
908,7.354840985807703,0.06
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,115.20017693171698,0.96
918,1471.714851681717,12.26
919,2834.5248946176607,23.62
920,2474.098894410603,20.62
921,1917.803305862291,15.98
922,1000.6451656225674,8.34
923,1424.6816216229836,11.87
924,2118.165885496794,17.65
925,587.8850533958669,4.9
926,0.0,0.0
927,0.0,0.0
928,203.5540665808953,1.7
929,176.12185974564215,1.47
930,10230.587407334857,85.25
931,8430.972818335345,70.26
932,4437.943006472907,36.98
933,2735.2916081855387,22.79
934,2378.0134765034395,19.82
935,1970.4789493778962,16.42
936,4472.8594785350415,37.27
937,7668.027865526919,63.9
938,9841.492211549825,82.01
939,9433.466856665647,78.61
940,6420.809210405824,53.51
941,1941.986212553808,16.18
942,4930.847759351205,41.09
943,4293.464918465809,35.78
944,4559.785136840965,38.0
945,485.01485523150245,4.04
946,0.0,0.0
947,0.0,0.0
948,12.001346597778042,0.1
949,1245.0762343114463,10.38
950,7327.775147327229,61.06
951,4641.301018001773,38.68
952,2947.3888209195684,24.56
953,3079.9950440669572,25.67
954,3375.7688172583175,28.13
955,2117.5245239792825,17.65
956,2220.2821163593535,18.5
957,2780.7499419914498,23.17
958,4590.122514980682,38.25
959,9233.766803441447,76.95
960,2957.8333543690987,24.65
961,4017.718758479427,33.48
962,1223.2904193527795,10.19
963,1586.8619024820084,13.22
964,1479.1847696950406,12.33
965,3332.5919065480753,27.77
966,4490.018433006295,37.42
967,1312.3687136038502,10.94
968,420.84866456728855,3.51
969,0.0,0.0
970,0.0,0.0
971,0.0,0.0
972,49.13757280785105,0.41
973,272.5326994812253,2.27
974,28.79963692679115,0.24
975,523.5054628671365,4.36
976,30.082347725210717,0.25
977,0.0,0.0
978,0.0,0.0
979,17.60098105695745,0.15
980,54.57503972031855,0.45
981,25.665176783131933,0.21
982,23.11172961021538,0.19
983,282.51048452404405,2.35
984,299.0177379626844,2.49
985,47.47800990715632,0.4
986,0.0,0.0
987,62.57444134504449,0.52
988,43.28795650859171,0.36
989,33.23253385211033,0.28
990,32.7256835378559,0.27
991,0.0,0.0
992,279.89900173145946,2.33
993,843.1360770072374,7.03
994,0.0,0.0
995,0.0,0.0
996,113.94764317106274,0.95
997,5.724895984507028,0.05
998,3.8326392269695413,0.03
999,0.0,0.0
1000,13.386627504517167,0.11
1001,0.0,0.0
1002,5.68610289283805,0.05
1003,4.409828654703348,0.04
1004,55.3123852243827,0.46
1005,59.56543692035329,0.5
1006,608.3669967151452,5.07
1007,984.7104613877164,8.21
1008,2764.9756433479406,23.04
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,191.81057205872727,1.6
1013,203.38071866089606,1.69
1014,38.79288848045971,0.32
1015,10.209170118219303,0.09
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,398.2082121313184,3.32
1020,58.67024377051238,0.49
1021,937.9922163628779,7.82
1022,525.3551927861467,4.38
1023,63.47040934962936,0.53
1024,21.951586880381488,0.18
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,50.350182622518936,0.42
1032,490.2118029407132,4.09
1033,96.21197009681269,0.8
1034,118.36762921409242,0.99
1035,40.26910506538665,0.34
1036,42.287645974049305,0.35
1037,31.001149191199094,0.26
1038,0.0,0.0
1039,568.6717641280727,4.74
1040,1991.054228524111,16.59
1041,840.9851364049425,7.01
1042,3501.5540207890945,29.18
1043,17.907484175855647,0.15
1044,0.0,0.0
1045,2627.9476847132314,21.9
1046,516.2456632482417,4.3
1047,188.06310326516729,1.57
1048,294.3788041524172,2.45
1049,2.536976066471149,0.02
1050,0.0,0.0
1051,0.0,0.0
1052,0.0,0.0
1053,0.0,0.0
1054,26.73823516991795,0.22
1055,34.77717232665675,0.29
1056,319.5899759862322,2.66
1057,330.5802286242028,2.75
1058,4.961627897879706,0.04
1059,6.206775961574584,0.05
1060,0.0,0.0
1061,0.0,0.0
1062,58.994826478475275,0.49
1063,4895.221913693482,40.79
1064,4911.995425896274,40.93
1065,3693.626793352951,30.78
1066,1660.6759966851585,13.84
