Location,AZ
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Run lifetime simulation,0.0,0/1
Daily average solar irradiance,6.46216446080415,kWh/m2/day
Annual AC output,13163668.60807227,kWh
Annual energy,13163668.608072331,kWh
Capacity factor,20.036025278648907,%
Energy yield,1755.155814409644,kWh/kW
Location ID,1755.155814409644,
City,1755.155814409644,
State,1755.155814409644,
Latitude,33.45000076293945,deg
Longitude,-112.05999755859375,deg
Time zone,-7.0,hr
Site elevation,321.0,m
Inverter efficiency at rated power,96.0,%
Estimated number of rows in the system,159.0,
Time offset for interpreting time series outputs,0.5,hours
Estimated percent of total completed simulation,99.89726257324219,%
Capacity factor of the interconnection (year 1),0.0,%
Annual Energy AC pre-interconnection (year 1),0.0,kWh
Annual Energy AC (year 1),13163668.608072331,kWh
Annual Energy loss from interconnection limit (year 1),0.0,%
Annual Energy loss from interconnection limit (year 1),0.0,kWh
Capacity factor of the curtailment (year 1),0.0,%
Annual Energy AC pre-curtailment (year 1),13163668.608072331,kWh
Annual Energy loss from curtailment (year 1),0.0,%
Annual Energy loss from curtailment (year 1),0.0,kWh
Annual energy production as function of time,0.0,kW

Hour,System power generated (kW),Annual energy production as function of time (kW),Irradiance GHI from weather file (W/m2),Irradiance DNI from weather file (W/m2),Irradiance DHI from weather file (W/m2),Weather file ambient temperature (C),Weather file wind speed (m/s),Weather file snow depth (cm),Sun up over horizon (0/1),Shading factor for beam radiation (),Angle of incidence (deg),Plane of array irradiance (W/m2),Transmitted plane of array irradiance (W/m2),Module temperature (C),DC power loss due to snow (%),DC inverter input power (W),AC inverter output power (W),System power generated (kW),Annual energy production as function of time (kW),System power generated (kW),System power before grid interconnect (kW),System power before grid curtailment (kW)
1720,3032.4681737550595,3032.4681737550595,412.0,793.0,83.0,23.0,1.7000000476837158,nan,1.0,1.0,58.11223250212368,514.2822731363093,504.78281267230835,38.01345276609766,1.0,3152048.8477134267,3032468.1737550595,3032.4681737550595,3032.4681737550595,3032.4681737550595,0.0,3032.4681737550595
1721,1279.9883014388274,1279.9883014388274,183.0,575.0,59.0,20.0,1.2000000476837158,nan,1.0,1.0,73.06000275416332,233.4473084488947,207.34450698838808,27.416277953030885,1.0,1346974.7504162209,1279988.3014388273,1279.9883014388274,1279.9883014388274,1279.9883014388274,0.0,1279.9883014388274
1722,0.0,0.0,0.0,0.0,0.0,17.0,1.0,nan,1.0,1.0,87.64447797455469,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0,0.0,17.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0,0.0,16.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0,0.0,15.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,0.0,0.0,0.0,0.0,0.0,13.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.0,0.0,11.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.0,10.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0,0.0,10.0,1.600000023841858,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.0,9.0,1.7999999523162842,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0,0.0,9.0,2.0999999046325684,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.0,0.0,9.0,2.4000000953674316,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0,0.0,9.0,2.5999999046325684,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0,0.0,10.0,3.299999952316284,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,878.0595127071895,878.0595127071895,131.0,485.0,51.0,14.0,3.9000000953674316,nan,1.0,1.0,76.84385537616731,166.3314878870854,139.88483934361003,16.155267493111012,1.0,935313.419489461,878059.5127071894,878.0595127071895,878.0595127071895,878.0595127071895,0.0,878.0595127071895
1736,2694.937443556872,2694.937443556872,357.0,729.0,88.0,18.0,3.9000000953674316,nan,1.0,1.0,61.903507734630466,443.0095269567117,428.7703930480619,26.652623701740197,1.0,2803091.05818994,2694937.443556872,2694.937443556872,2694.937443556872,2694.937443556872,0.0,2694.937443556872
1737,4198.522077565009,4198.522077565009,572.0,852.0,107.0,23.0,3.9000000953674316,nan,1.0,1.0,46.94043417923712,704.7756227932946,704.7756227932946,37.80444320250831,1.0,4362416.054006157,4198522.077565009,4198.522077565009,4198.522077565009,4198.522077565009,0.0,4198.522077565009
1738,5231.889795777615,5231.889795777615,745.0,918.0,117.0,26.0,3.9000000953674316,nan,1.0,1.0,31.9913196936327,915.8177815784254,915.8177815784254,45.670533869757776,1.0,5441410.392068559,5231889.795777615,5231.889795777615,5231.889795777615,5231.889795777615,0.0,5231.889795777615
1739,4897.426841593863,4897.426841593863,731.0,592.0,273.0,27.0,3.799999952316284,nan,1.0,1.0,17.1143966939683,863.6361412266625,863.4821893853176,46.136770580411735,1.0,5091519.516505133,4897426.841593863,4897.426841593863,4897.426841593863,4897.426841593863,0.0,4897.426841593863
1740,5323.119576019534,5323.119576019534,796.0,663.0,259.0,28.0,3.700000047683716,nan,1.0,1.0,3.4554349647140024,952.0379249336653,952.0379249336653,49.023170191109784,1.0,5536958.73405309,5323119.576019534,5323.119576019534,5323.119576019534,5323.119576019534,0.0,5323.119576019534
1741,5149.23635549926,5149.23635549926,770.0,669.0,242.0,29.0,3.5,nan,1.0,1.0,13.4373340884202,923.015411904555,923.015411904555,49.937659002064606,1.0,5354885.268752696,5149236.35549926,5149.23635549926,5149.23635549926,5149.23635549926,0.0,5149.23635549926
1742,4350.4904342806285,4350.4904342806285,649.0,576.0,239.0,29.0,3.200000047683716,nan,1.0,1.0,28.26283256470663,767.0240537205625,766.6573377764935,47.100203306567494,1.0,4520717.095432805,4350490.434280628,4350.4904342806285,4350.4904342806285,4350.4904342806285,0.0,4350.4904342806285
1743,2474.3579906721075,2474.3579906721075,402.0,229.0,268.0,28.0,2.799999952316284,nan,1.0,1.0,43.20351076564449,426.83469515975776,418.80911318656683,38.73784191921118,1.0,2575380.431555259,2474357.9906721073,2474.3579906721075,2474.3579906721075,2474.3579906721075,0.0,2474.3579906721075
1744,646.793026322561,646.793026322561,131.0,0.0,131.0,26.0,1.7999999523162842,nan,1.0,1.0,58.16652396123499,112.57169966178249,108.11750993957826,28.92463744528925,1.0,698836.0297085046,646793.026322561,646.793026322561,646.793026322561,646.793026322561,0.0,646.793026322561
1745,725.3874376357526,725.3874376357526,118.0,164.0,82.0,22.0,1.2000000476837158,nan,1.0,1.0,73.121053073588,128.50210690736014,118.57563269591556,24.451291085866046,1.0,779169.5394514742,725387.4376357526,725.3874376357526,725.3874376357526,725.3874376357526,0.0,725.3874376357526
1746,0.0,0.0,0.0,0.0,0.0,20.0,1.399999976158142,nan,1.0,1.0,87.73614313567373,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0,0.0,18.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0,0.0,16.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0,14.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0,0.0,14.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0,0.0,14.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0,0.0,14.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.0,12.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0,0.0,11.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.0,10.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0,0.0,10.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0,0.0,10.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0,0.0,11.0,1.600000023841858,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,357.1026373423782,357.1026373423782,68.0,43.0,61.0,15.0,2.299999952316284,nan,1.0,1.0,76.76948093421986,64.1801390762777,59.88846196839405,14.811203270086878,1.0,403017.4368958863,357102.6373423782,357.1026373423782,357.1026373423782,357.1026373423782,0.0,357.1026373423782
1760,753.6659989945762,753.6659989945762,143.0,16.0,136.0,18.0,3.0,nan,1.0,1.0,61.82231902685171,125.34161769496417,120.45777123995175,19.56205912939828,1.0,808081.8374343098,753665.9989945762,753.6659989945762,753.6659989945762,753.6659989945762,0.0,753.6659989945762
1761,3627.918818217089,3627.918818217089,496.0,645.0,141.0,21.0,3.700000047683716,nan,1.0,1.0,46.851924245105366,600.2194368442148,598.3548531411706,33.159592300198426,1.0,3769186.3043222358,3627918.818217089,3627.918818217089,3627.918818217089,3627.918818217089,0.0,3627.918818217089
1762,5077.024133585908,5077.024133585908,709.0,861.0,116.0,22.0,4.599999904632568,nan,1.0,1.0,31.89074481043655,866.9166971829358,866.9166971829358,39.36791379951586,1.0,5279322.236947727,5077024.133585908,5077.024133585908,5077.024133585908,5077.024133585908,0.0,5077.024133585908
1763,5946.935722211587,5946.935722211587,858.0,933.0,132.0,23.0,5.099999904632568,nan,1.0,1.0,16.983873891484564,1037.3813332365437,1037.3813332365437,43.03019547527151,1.0,6191579.470854061,5946935.722211586,5946.935722211587,5946.935722211587,5946.935722211587,0.0,5946.935722211587
1764,6182.861569119694,6182.861569119694,901.0,941.0,135.0,24.0,5.400000095367432,nan,1.0,1.0,3.0897925581033117,1087.778461313258,1087.778461313258,44.55336750796789,1.0,6439738.291013898,6182861.569119694,6182.861569119694,6182.861569119694,6182.861569119694,0.0,6182.861569119694
1765,5996.812557377383,5996.812557377383,871.0,933.0,132.0,25.0,5.699999809265137,nan,1.0,1.0,13.427657046731909,1052.5853572702274,1052.5853572702274,44.3601223284428,1.0,6244015.707499267,5996812.557377383,5996.812557377383,5996.812557377383,5996.812557377383,0.0,5996.812557377383
1766,5438.911248835164,5438.911248835164,772.0,910.0,121.0,26.0,6.099999904632568,nan,1.0,1.0,28.297320922333228,942.9747220150576,942.9747220150576,42.6730951598355,1.0,5658299.983041531,5438911.248835164,5438.911248835164,5438.911248835164,5438.911248835164,0.0,5438.911248835164
1767,4447.994572338924,4447.994572338924,613.0,859.0,107.0,25.0,6.300000190734863,nan,1.0,1.0,43.252615482786226,749.5089578458853,749.5089578458853,37.93033300552247,1.0,4622352.550505134,4447994.572338924,4447.994572338924,4447.994572338924,4447.994572338924,0.0,4447.994572338924
1768,3009.2099415973657,3009.2099415973657,407.0,755.0,90.0,24.0,6.099999904632568,nan,1.0,1.0,58.223569422994,500.5177578906919,490.85342443089314,32.62670533098196,1.0,3127983.1741214423,3009209.941597366,3009.2099415973657,3009.2099415973657,3009.2099415973657,0.0,3009.2099415973657
1769,1220.9679774055642,1220.9679774055642,180.0,515.0,65.0,21.0,5.300000190734863,nan,1.0,1.0,73.18396338894458,219.91130945785736,195.89692876046985,24.726427334211508,1.0,1286471.333484469,1220967.9774055642,1220.9679774055642,1220.9679774055642,1220.9679774055642,0.0,1220.9679774055642
1770,0.0,0.0,0.0,0.0,0.0,18.0,4.300000190734863,nan,1.0,1.0,87.82659044272862,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0,16.0,3.200000047683716,nan,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0,0.0,14.0,2.0,nan,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.0,13.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0,0.0,12.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0,0.0,11.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0,0.0,11.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.0,11.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0,0.0,10.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0,0.0,10.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0,0.0,10.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.0,0.0,10.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,0.0,0.0,0.0,0.0,0.0,10.0,1.899999976158142,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,0.0,0.0,4.0,0.0,4.0,10.0,2.4000000953674316,nan,1.0,1.0,76.69461589694114,3.3216391206082583,3.1901907547262693,8.102199935117767,1.0,22015.168814335164,0.0,0.0,0.0,0.0,0.0,0.0
1784,479.79459855914956,479.79459855914956,94.0,0.0,94.0,11.0,2.299999952316284,nan,1.0,1.0,61.741538035660646,79.58478444661637,76.43560985529068,11.161374493077233,1.0,528250.7894007318,479794.59855914954,479.79459855914956,479.79459855914956,479.79459855914956,0.0,479.79459855914956
1785,432.78197625457426,432.78197625457426,88.0,0.0,88.0,13.0,2.0,nan,1.0,1.0,46.764892285673376,73.81786414164013,70.89677150495,13.306560729533658,1.0,480254.98747751233,432781.97625457426,432.78197625457426,432.78197625457426,432.78197625457426,0.0,432.78197625457426
1786,2303.149883023457,2303.149883023457,389.0,90.0,326.0,15.0,1.899999976158142,nan,1.0,1.0,31.79337778607254,382.15718693935895,371.5054686436133,23.85368495411427,1.0,2398819.9401193694,2303149.8830234567,2303.149883023457,2303.149883023457,2303.149883023457,0.0,2303.149883023457
1787,2125.448864470517,2125.448864470517,372.0,42.0,339.0,16.0,2.0999999046325684,nan,1.0,1.0,16.86058206861704,358.28464597917184,346.52896903242646,24.973850710890645,1.0,2215731.876400838,2125448.864470517,2125.448864470517,2125.448864470517,2125.448864470517,0.0,2125.448864470517
1788,423.23385795171873,423.23385795171873,89.0,0.0,89.0,17.0,2.299999952316284,nan,1.0,1.0,2.733131371703727,74.92055572443365,71.95587253171203,18.284452868520873,1.0,470508.6125986174,423233.85795171873,423.23385795171873,423.23385795171873,423.23385795171873,0.0,423.23385795171873
1789,3500.5306102534646,3500.5306102534646,565.0,205.0,401.0,18.0,2.0999999046325684,nan,1.0,1.0,13.430648856734445,596.3833528609574,584.8039417712982,32.15873880216924,1.0,3636993.8195085386,3500530.6102534644,3500.5306102534646,3500.5306102534646,3500.5306102534646,0.0,3500.5306102534646
1790,2366.5811538209573,2366.5811538209573,406.0,90.0,341.0,17.0,1.7999999523162842,nan,1.0,1.0,28.337933716176384,399.7465262350719,388.6130580135467,28.276202705449464,1.0,2464215.6442016973,2366581.153820957,2366.5811538209573,2366.5811538209573,2366.5811538209573,0.0,2366.5811538209573
1791,2208.860952407012,2208.860952407012,358.0,138.0,275.0,16.0,1.5,nan,1.0,1.0,43.30562025127149,366.2491420133455,357.08342653922887,26.244816111227294,1.0,2301651.2982229083,2208860.952407012,2208.860952407012,2208.860952407012,2208.860952407012,0.0,2208.860952407012
1792,549.8151529880917,549.8151529880917,109.0,0.0,109.0,15.0,1.399999976158142,nan,1.0,1.0,58.283280857823705,92.58813885739141,88.92447178176673,17.237323810969542,1.0,599757.3151250745,549815.1529880917,549.8151529880917,549.8151529880917,549.8151529880917,0.0,549.8151529880917
1793,415.90425486778855,415.90425486778855,82.0,11.0,79.0,14.0,1.100000023841858,nan,1.0,1.0,73.24864469599842,71.0231631459734,67.88350759247142,14.37745564326849,1.0,463027.144181242,415904.2548677885,415.90425486778855,415.90425486778855,415.90425486778855,0.0,415.90425486778855
1794,0.0,0.0,0.0,0.0,0.0,12.0,0.800000011920929,nan,1.0,1.0,87.91597826342188,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.0,0.0,11.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,0.0,0.0,0.0,0.0,0.0,10.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0,9.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,9.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0,9.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0,0.0,7.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0,7.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.0,6.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0,0.0,6.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,0.0,0.0,0.0,0.0,0.0,5.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,0.0,0.0,0.0,0.0,0.0,6.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,565.1450328698651,565.1450328698651,93.0,158.0,65.0,9.0,1.399999976158142,nan,1.0,1.0,76.61936440780325,99.88305427041499,89.55913441513889,9.7230893676184,1.0,615415.9796862436,565145.0328698651,565.1450328698651,565.1450328698651,565.1450328698651,0.0,565.1450328698651
1808,1640.3342493278953,1640.3342493278953,244.0,232.0,155.0,11.0,1.600000023841858,nan,1.0,1.0,61.66126858495188,262.8607373946541,253.6534659669842,16.959936435183863,1.0,1716780.014645188,1640334.2493278952,1640.3342493278953,1640.3342493278953,1640.3342493278953,0.0,1640.3342493278953
1809,378.18636140128496,378.18636140128496,78.0,0.0,78.0,13.0,1.7000000476837158,nan,1.0,1.0,46.67945284301686,65.39365602384648,62.80591689603045,13.81526128956807,1.0,424532.23472279764,378186.3614012849,378.18636140128496,378.18636140128496,378.18636140128496,0.0,378.18636140128496
1810,2762.731642648747,2762.731642648747,443.0,149.0,339.0,14.0,1.7999999523162842,nan,1.0,1.0,31.699362460044657,457.7388715853857,447.03631609267353,25.032798107209317,1.0,2873130.358443853,2762731.6426487467,2762.731642648747,2762.731642648747,2762.731642648747,0.0,2762.731642648747
1811,1093.6796663030957,1093.6796663030957,210.0,8.0,204.0,14.0,1.7999999523162842,nan,1.0,1.0,16.744816688030266,183.66370389730147,176.85726079883008,18.878154602256814,1.0,1156047.732354975,1093679.6663030956,1093.6796663030957,1093.6796663030957,1093.6796663030957,0.0,1093.6796663030957
1812,808.3717016716326,808.3717016716326,160.0,3.0,157.0,15.0,1.600000023841858,nan,1.0,1.0,2.3898560382796106,137.11437990453234,131.8698848933824,17.65965462284464,1.0,864025.552924598,808371.7016716326,808.3717016716326,808.3717016716326,808.3717016716326,0.0,808.3717016716326
1813,3398.913942620411,3398.913942620411,551.0,184.0,404.0,15.0,1.100000023841858,nan,1.0,1.0,13.446265377216882,578.3304782188494,566.2342359359575,31.346376233131593,1.0,3531609.2157297283,3398913.942620411,3398.913942620411,3398.913942620411,3398.913942620411,0.0,3398.913942620411
1814,3914.996999793273,3914.996999793273,603.0,408.0,308.0,15.0,0.6000000238418579,nan,1.0,1.0,28.38457805620266,672.4475525504799,667.0475621405388,38.46798203449214,1.0,4067421.453966212,3914996.999793273,3914.996999793273,3914.996999793273,3914.996999793273,0.0,3914.996999793273
1815,3191.5968577834637,3191.5968577834637,488.0,396.0,253.0,15.0,0.30000001192092896,nan,1.0,1.0,43.362433920097004,541.8131131713758,535.622300927879,36.7569135966973,1.0,3316781.6715628635,3191596.857783464,3191.5968577834637,3191.5968577834637,3191.5968577834637,0.0,3191.5968577834637
1816,2318.4942966021395,2318.4942966021395,336.0,457.0,141.0,15.0,0.10000000149011612,nan,1.0,1.0,58.345567581110636,387.46568182389524,378.14741042245237,31.988648650498533,1.0,2414637.5580950594,2318494.2966021392,2318.4942966021395,2318.4942966021395,2318.4942966021395,0.0,2318.4942966021395
1817,861.0351931430722,861.0351931430722,138.0,253.0,80.0,13.0,0.30000001192092896,nan,1.0,1.0,73.31500642666884,150.58157299509625,136.99353016378467,19.44421617153847,1.0,917895.8366313552,861035.1931430722,861.0351931430722,861.0351931430722,861.0351931430722,0.0,861.0351931430722
1818,0.0,0.0,0.0,0.0,0.0,11.0,0.6000000238418579,nan,1.0,1.0,88.00443803356151,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0,11.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0,10.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,0.0,0.0,0.0,0.0,0.0,9.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,0.0,0.0,0.0,0.0,0.0,8.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0,0.0,7.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,0.0,0.0,0.0,0.0,0.0,7.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,0.0,0.0,0.0,0.0,0.0,6.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.0,0.0,6.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,0.0,0.0,0.0,0.0,0.0,6.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,0.0,0.0,0.0,0.0,0.0,6.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,0.0,0.0,0.0,0.0,0.0,6.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,0.0,0.0,0.0,0.0,0.0,7.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,904.5676398998593,904.5676398998593,140.0,460.0,56.0,11.0,1.600000023841858,nan,1.0,1.0,76.54383002372447,166.92975424237505,141.87068645812357,13.73675083722236,1.0,962436.9505790183,904567.6398998592,904.5676398998593,904.5676398998593,904.5676398998593,0.0,904.5676398998593
1832,2650.602485579267,2650.602485579267,361.0,707.0,87.0,14.0,1.2999999523162842,nan,1.0,1.0,61.58161349576254,434.12583271433704,420.7235948382977,25.706548640036885,1.0,2757301.4672791827,2650602.485579267,2650.602485579267,2650.602485579267,2650.602485579267,0.0,2650.602485579267
1833,4072.551333607712,4072.551333607712,568.0,816.0,108.0,16.0,0.8999999761581421,nan,1.0,1.0,46.595718322144236,683.7470226559402,683.7470226559402,37.50356746842613,1.0,4231293.962342376,4072551.333607712,4072.551333607712,4072.551333607712,4072.551333607712,0.0,4072.551333607712
