Location,  AZ
Desal technology,Reverse Osmosis (RO) - Grid Integrated   
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Storage Capacity,0.0,kWh
Total water production,18250000.00000112,m3
Total fossil fuel usage,45566341.44473779,kWh
Percentage of fossil fuel consumption,66.03669073079283,%
Curtailed solar electric energy,0.6190529604225643,GWh
Percentage of curtailed energy,2.573568556471427,%

Hour,Water production (m3),Storage status (kWh),Fossil fuel usage (kWh)
50,2083.3333333333335,0,633.4547137526379
51,2083.3333333333335,0,708.7908756736324
52,2083.3333333333335,0,2013.338705050649
53,2083.3333333333335,0,4829.076110727263
54,2083.333333333334,0,5587.487929767745
55,2083.3333333333335,0,7433.805271853191
56,2083.3333333333335,0,5581.679550918532
57,2083.333333333334,0,4207.910022567239
58,2083.3333333333335,0,3086.8662436194836
59,2083.3333333333335,0.0,0
60,2083.3333333333335,0.0,0
61,2083.3333333333335,0,2088.942764698734
62,2083.3333333333335,0,3426.716725602412
63,2083.3333333333335,0,3237.981786088473
64,2083.3333333333335,0,7492.00177371338
65,2083.3333333333335,0,7876.889489254026
66,2083.3333333333335,0,7876.889489254026
67,2083.3333333333335,0,7651.635367344944
68,2083.333333333333,0,5288.830667424458
69,2083.3333333333335,0,1926.8339370149924
70,2083.333333333333,0,4703.855528087539
71,2083.3333333333335,0,3377.9072139862237
72,2083.3333333333335,0,5273.026241108716
73,2083.3333333333335,0,6408.161591983955
74,2083.3333333333335,0,7359.897414970471
75,2083.333333333334,0,6984.679758578548
76,2083.333333333333,0,6167.544035597988
77,2083.3333333333335,0,6345.141777701093
78,2083.3333333333335,0,7156.605312464064
79,2083.3333333333335,0,7876.889489254026
80,2083.3333333333335,0,7659.09733444277
81,2083.3333333333335,0,6939.309566966062
82,2083.3333333333335,0,5406.575404404164
83,2083.3333333333335,0,2483.0585051157805
84,2083.3333333333335,0,5508.715455647287
85,2083.3333333333335,0,95.30844791899744
86,2083.3333333333335,0,38.74662937961784
87,2083.3333333333335,0.0,0
88,2083.3333333333335,0,683.1990949030233
89,2083.3333333333335,0,3695.762797187481
90,2083.3333333333335,0,6374.859560063356
91,2083.333333333334,0,6829.394917647769
92,2083.3333333333335,0,7041.836708994188
93,2083.3333333333335,0,7505.78791255525
94,2083.3333333333335,0,7862.393485867733
95,2083.3333333333335,0,7876.889489254026
96,2083.3333333333335,0,7876.889489254026
97,2083.3333333333335,0,7876.889489254026
98,2083.3333333333335,0,7869.836113157818
99,2083.3333333333335,0,7316.384566691267
100,2083.3333333333335,0,5009.125475627692
101,2083.3333333333335,0,5357.055085833956
102,2083.3333333333335,0,7132.358945869108
103,2083.3333333333335,0,6699.139550374947
104,2083.333333333333,0,5143.19375505172
105,2083.3333333333335,0,3173.066351874455
106,2083.3333333333335,0,4812.992318242026
107,2083.3333333333335,0,6707.180237888419
108,2083.3333333333335,0,6702.277799173866
109,2083.3333333333335,0,6882.274146491778
110,2083.3333333333335,0,7656.432122931822
111,2083.333333333334,0,4559.869445505654
112,2083.3333333333335,0,6851.247767768393
113,2083.3333333333335,0,7876.889489254026
114,2083.3333333333335,0,7876.889489254026
115,2083.3333333333335,0,7876.889489254026
116,2083.3333333333335,0,7876.889489254026
117,2083.3333333333335,0,7876.889489254026
118,2083.3333333333335,0,7876.889489254026
119,2083.3333333333335,0,7876.889489254026
120,2083.3333333333335,0,7876.889489254026
121,2083.3333333333335,0,7876.889489254026
122,2083.3333333333335,0,7851.852814939667
123,2083.333333333333,0,4992.100837025349
124,2083.333333333334,0,5102.851545302103
125,2083.3333333333335,0,1329.4902886069121
126,2083.333333333333,0,4457.256463533351
127,2083.3333333333335,0,1867.5392619114373
128,2083.3333333333335,0,3425.8812393226963
129,2083.3333333333335,0.0,0
130,2083.3333333333335,0.0,0
131,2083.3333333333335,0,842.374930896206
132,2083.3333333333335,0,88.23252990373385
133,2083.3333333333335,0,2744.6585911489865
134,2083.333333333333,0,4447.588400353125
135,2083.3333333333335,0.0,0
136,2083.3333333333335,0,3928.440752664692
137,2083.3333333333335,0,7557.74108890045
138,2083.3333333333335,0,6201.114503683836
139,2083.333333333333,0,5063.589962447293
140,2083.333333333333,0,5399.844451491968
141,2083.3333333333335,0,7692.3181371198425
142,2083.3333333333335,0,7839.642383127321
143,2083.3333333333335,0,7276.582084553043
144,2083.3333333333335,0,6141.2518514739095
145,2083.3333333333335,0,7013.294578966293
146,2083.3333333333335,0,5593.037890220769
147,2083.3333333333335,0,6907.89347093487
148,2083.3333333333335,0,7679.86389088464
149,2083.3333333333335,0,7031.560248326348
150,2083.3333333333335,0,6526.047763859999
151,2083.3333333333335,0,6983.075973757931
152,2083.3333333333335,0,6199.983710896923
153,2083.3333333333335,0,7452.932119885676
154,2083.3333333333335,0,7671.38305088069
155,2083.3333333333335,0,2399.8451132177897
156,2083.3333333333335,0,4998.900033102013
157,2083.3333333333335,0,2471.3326461918687
158,2083.3333333333335,0,5999.084066054029
159,2083.3333333333335,0,7560.14700426796
160,2083.3333333333335,0,7756.82768426178
161,2083.3333333333335,0,7876.889489254026
162,2083.3333333333335,0,7876.889489254026
163,2083.3333333333335,0,7876.889489254026
164,2083.3333333333335,0,7876.889489254026
165,2083.3333333333335,0,7844.640798646162
166,2083.3333333333335,0,7472.866921996915
167,2083.333333333334,0,6833.012815279755
168,2083.333333333334,0,7331.138886494726
169,2083.3333333333335,0,6680.470436928819
170,2083.333333333334,0,5742.402007685623
171,2083.3333333333335,0,6387.216727652097
172,2083.3333333333335,0,7839.497820767204
173,2083.3333333333335,0,7876.889489254026
174,2083.3333333333335,0,7876.889489254026
175,2083.3333333333335,0,7876.889489254026
176,2083.3333333333335,0,7303.426594762098
177,2083.3333333333335,0,6472.601572520882
178,2083.3333333333335,0,5898.233045020431
179,2083.3333333333335,0,6503.528719480853
180,2083.3333333333335,0,5238.413287820222
181,2083.3333333333335,0,4804.860796238996
182,2083.3333333333335,0,2347.4508557822937
183,2083.333333333333,0,4230.979261187667
184,2083.333333333334,0,5863.544963820592
185,2083.3333333333335,0,7876.889489254026
186,2083.3333333333335,0,7876.889489254026
187,2083.3333333333335,0,7876.889489254026
188,2083.3333333333335,0,7876.889489254026
189,2083.3333333333335,0,7873.014608140612
190,2083.3333333333335,0,7859.490736784117
191,2083.3333333333335,0,7854.095258451152
192,2083.3333333333335,0,7854.47854154748
193,2083.3333333333335,0,7841.000935570496
194,2083.3333333333335,0,7869.165084716137
195,2083.3333333333335,0,7861.028039757779
196,2083.3333333333335,0,7876.889489254026
197,2083.3333333333335,0,7846.599401939922
198,2083.3333333333335,0,7525.378778348285
199,2083.3333333333335,0,4693.751246420837
200,2083.3333333333335,0,4066.9029291006664
201,2083.3333333333335,0,1863.635541526417
202,2083.3333333333335,0.0,0
203,2083.3333333333335,0.0,0
204,2083.3333333333335,0.0,0
205,2083.3333333333335,0.0,0
206,2083.3333333333335,0.0,0
207,2083.3333333333335,0.0,0
208,2083.3333333333335,0,1993.9584497866172
209,2083.3333333333335,0,7692.839833518642
210,2083.333333333333,0,7483.7337388993765
211,2083.333333333333,0,7165.573942762861
212,2083.333333333334,0,6942.805406702899
213,2083.3333333333335,0,7859.70002964874
214,2083.3333333333335,0,7876.889489254026
215,2083.3333333333335,0,7876.889489254026
216,2083.3333333333335,0,7876.889489254026
217,2083.3333333333335,0,7876.889489254026
218,2083.3333333333335,0,7397.130864121638
219,2083.3333333333335,0,6377.758719090375
220,2083.3333333333335,0,5981.483451809688
221,2083.3333333333335,0,5338.588011232121
222,2083.3333333333335,0,2873.624391421272
223,2083.3333333333335,0,3650.8919812908734
224,2083.333333333333,0,4352.021156784604
225,2083.3333333333335,0,707.9991221673354
226,2083.3333333333335,0,1690.8386864954255
227,2083.3333333333335,0,710.3895713796182
228,2083.3333333333335,0,488.58877496030163
229,2083.3333333333335,0,1243.8601356686822
230,2083.3333333333335,0,715.912494711185
231,2083.3333333333335,0,5475.1131941256135
232,2083.333333333333,0,5802.390094638884
233,2083.3333333333335,0,7244.70320727993
234,2083.333333333333,0,7501.217952126643
235,2083.3333333333335,0,7865.354542331495
236,2083.3333333333335,0,7876.889489254026
237,2083.3333333333335,0,7876.889489254026
238,2083.3333333333335,0,7784.61901510113
239,2083.3333333333335,0,7847.3848137938085
240,2083.3333333333335,0,7733.785287171541
241,2083.3333333333335,0,7743.338961899922
242,2083.3333333333335,0,5633.082137044998
243,2083.3333333333335,0,4566.183770982758
244,2083.3333333333335,0,3131.896689231422
245,2083.3333333333335,0,7276.94412309531
246,2083.3333333333335,0,4840.613088415581
247,2083.3333333333335,0,4486.766444609538
248,2083.3333333333335,0,3427.4103604163056
249,2083.3333333333335,0,1430.0306855144454
250,2083.3333333333335,0.0,0
251,2083.3333333333335,0.0,0
252,2083.3333333333335,0,1308.672768756298
253,2083.3333333333335,0.0,0
254,2083.3333333333335,0,213.49097579937825
255,2083.3333333333335,0,1111.1518748376593
256,2083.3333333333335,0,3162.3690431439472
257,2083.3333333333335,0,7849.606964244268
258,2083.3333333333335,0,7791.019724868114
259,2083.3333333333335,0,7545.830049390797
260,2083.3333333333335,0,7022.4416921990405
261,2083.3333333333335,0,7042.294670793219
262,2083.3333333333335,0,6514.144907966337
263,2083.3333333333335,0,5480.8883906616775
264,2083.333333333333,0,5636.095518254666
265,2083.333333333333,0,6095.848357980147
266,2083.3333333333335,0,6992.147566776159
267,2083.3333333333335,0,7165.1272612128505
268,2083.3333333333335,0,7517.284161898201
269,2083.3333333333335,0,7842.234063722298
270,2083.3333333333335,0,7854.903457954786
271,2083.3333333333335,0,7518.104559770313
272,2083.333333333334,0,5748.484560192288
273,2083.3333333333335,0,3892.1561795314587
274,2083.3333333333335,0,2800.858224212824
275,2083.3333333333335,0,2237.087664013882
276,2083.3333333333335,0,2030.844736570065
277,2083.3333333333335,0,2234.0440027962186
278,2083.3333333333335,0,2877.609089298214
279,2083.3333333333335,0,3855.351837734493
280,2083.333333333334,0,5524.2041763309935
281,2083.3333333333335,0,7876.889489254026
282,2083.3333333333335,0,7876.889489254026
283,2083.3333333333335,0,7861.660753848281
284,2083.3333333333335,0,7689.108744939974
285,2083.3333333333335,0,6923.517995249211
286,2083.3333333333335,0,6142.6622123496645
287,2083.3333333333335,0,6296.195824254505
288,2083.333333333333,0,5965.67114469592
289,2083.3333333333335,0,7069.083464849654
290,2083.3333333333335,0,6877.790853584917
291,2083.3333333333335,0,7009.665605503486
292,2083.3333333333335,0,7797.904144460932
293,2083.3333333333335,0,7861.211578387578
294,2083.3333333333335,0,7875.27872133593
295,2083.3333333333335,0,7851.888471063183
296,2083.333333333334,0,5836.14487688607
297,2083.3333333333335,0,3956.323121893909
298,2083.3333333333335,0,2908.1791512157615
299,2083.3333333333335,0,2439.6245047794573
300,2083.3333333333335,0,2286.140871062804
301,2083.3333333333335,0,2459.8518685864656
302,2083.3333333333335,0,2724.248099551237
303,2083.3333333333335,0,3892.316965851772
304,2083.333333333334,0,5486.9646296227365
305,2083.3333333333335,0,7876.889489254026
306,2083.3333333333335,0,7876.889489254026
307,2083.3333333333335,0,7876.889489254026
308,2083.3333333333335,0,7851.649919675411
309,2083.3333333333335,0,7815.792457258583
310,2083.3333333333335,0,7608.333705263979
