Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
405,1179.196097183404,39.31
406,1893.060241685636,63.1
407,1355.3004209256198,45.18
408,2357.001075919939,78.57
409,2640.1340736565908,88.0
410,2598.6511732324943,86.62
411,2784.490736650827,92.82
412,481.7879678067769,16.06
413,709.5710723133776,23.65
414,710.7831904604972,23.69
415,590.6619129768924,19.69
416,147.94328434144205,4.93
417,317.3350285057434,10.58
418,0.0,0.0
419,0.0,0.0
420,5.017526322177191,0.17
421,9.699673189358531,0.32
422,93.44044516224997,3.11
423,97.49893855109141,3.25
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,13.74086450661491,0.46
430,10.815902405888265,0.36
431,0.0,0.0
432,0.0,0.0
433,1589.2804580733525,52.98
434,1254.4438852883375,41.81
435,612.2780902949002,20.41
436,12.133260814441291,0.4
437,0.0,0.0
438,0.0,0.0
439,26.579944132357653,0.89
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,142.3090957208928,4.74
448,3.61342214041637,0.12
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,3.9541330352837725,0.13
457,3.967126232694556,0.13
458,1981.4806867095697,66.05
459,2212.107916490549,73.74
460,2476.297963086364,82.54
461,1572.4245345884524,52.41
462,1342.1803923249893,44.74
463,2616.422175258977,87.21
464,1218.6569879353478,40.62
465,9.958337540535366,0.33
466,0.3121345092857846,0.01
467,6.401679189574934,0.21
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,9.25048010684135,0.31
481,27.201861221526748,0.91
482,13.805513062926595,0.46
483,146.21026213561785,4.87
484,2437.2512889080263,81.24
485,1050.2716063999537,35.01
486,431.09015582908637,14.37
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,15.274952837947053,0.51
493,0.1563153129188351,0.01
494,0.0,0.0
495,615.2956660161141,20.51
496,117.36714152153984,3.91
497,4.50556883762257,0.15
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.9017201587894903,0.03
505,10.560453493388046,0.35
506,2706.0076343901574,90.2
507,995.9740381634678,33.2
508,847.6906247543333,28.26
509,52.12962503065641,1.74
510,384.0868060799793,12.8
511,8.957084725665375,0.3
512,5.739643931014953,0.19
513,1505.021081584397,50.17
514,2254.9042385147754,75.16
515,1912.9202310596033,63.76
516,1876.7641786559032,62.56
517,1417.397733904667,47.25
518,794.6789922317597,26.49
519,744.0643672173893,24.8
520,803.7522193037006,26.79
521,23.667253405238302,0.79
522,13.359184409099134,0.45
523,0.0,0.0
524,1.669315198895239,0.06
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,11.14882605309205,0.37
530,11.643749641743659,0.39
531,9.404622974301278,0.31
532,0.0,0.0
533,14.014960555633516,0.47
534,120.49230353916181,4.02
535,232.31683233902857,7.74
536,95.66250387560424,3.19
537,10.837546641158196,0.36
538,246.2721706851507,8.21
539,208.87510676227984,6.96
540,214.1956956418745,7.14
541,129.5905294603612,4.32
542,265.26190173757186,8.84
543,378.4090198563652,12.61
544,236.55253223226512,7.89
545,120.84080465072245,4.03
546,404.1149119208284,13.47
547,135.48804407104555,4.52
548,64.33441736016536,2.14
549,3.160751681972983,0.11
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,844.5116653485311,28.15
554,462.5489728832672,15.42
555,553.9450199228802,18.46
556,971.3089469270772,32.38
557,1208.685129570591,40.29
558,1528.6701742947134,50.96
559,1387.5741574667366,46.25
560,857.3365158280011,28.58
561,1890.4515154686453,63.02
562,1670.6196532485847,55.69
563,1341.2268992775962,44.71
564,630.6805640894461,21.02
565,305.6453042924279,10.19
566,96.38509819451448,3.21
567,18.26084847158163,0.61
568,4.4927292862970045,0.15
569,2.4816666405071257,0.08
570,0.0,0.0
571,0.0,0.0
572,2.3056836156802047,0.08
573,2.2996729461014107,0.08
574,10.397337535794383,0.35
575,70.47758916538113,2.35
576,11.76335050779735,0.39
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,8.741745724599445,0.29
582,6.908972845061398,0.23
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,330.25739421689036,11.01
595,9.043475445217602,0.3
596,0.0,0.0
597,2.447153896891954,0.08
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,55.78045820123684,1.86
602,76.12281754721936,2.54
603,221.70650297648368,7.39
604,2431.5581168129615,81.05
605,481.47954928576695,16.05
606,375.14228455977815,12.5
607,9.960980377136716,0.33
608,0.0,0.0
609,14.41605980649369,0.48
610,1024.1155676987103,34.14
611,494.9019498586522,16.5
612,320.07716749202405,10.67
613,576.7916345728903,19.23
614,163.2439838339909,5.44
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.0,0.0
619,626.0786151240087,20.87
620,772.2247111724871,25.74
621,851.5326538440024,28.38
622,767.3131187476264,25.58
623,1252.7164423366503,41.76
624,865.0533872092733,28.84
625,638.9978575954802,21.3
626,208.35106274976405,6.95
627,124.64568770709674,4.15
628,105.37587611189072,3.51
629,13.60935681503321,0.45
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,6.5212988302624435,0.22
637,9.491671441107824,0.32
638,6.5617027074059315,0.22
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,17.991994526495798,0.6
647,13.915956438615982,0.46
648,626.8849805746471,20.9
649,14.939294407966603,0.5
650,443.2662541818568,14.78
651,2592.0305518217624,86.4
652,1334.991944785903,44.5
653,1007.2797904093313,33.58
654,2277.0010764037147,75.9
655,2229.057076080009,74.3
656,279.8943415347385,9.33
657,1572.8850820094854,52.43
658,595.6105925810089,19.85
659,473.45068589204465,15.78
660,1015.0371583096298,33.83
661,1068.9570679231567,35.63
662,2292.4841331574403,76.42
663,1110.4505535468174,37.02
664,2378.0350738297257,79.27
665,2264.5670869899664,75.49
666,777.7863298035799,25.93
667,586.8491333839556,19.56
668,935.0742840897296,31.17
669,1357.3454888775282,45.24
670,1267.7794602790566,42.26
671,1016.3435149537281,33.88
672,1261.8272789784176,42.06
673,758.8209667151282,25.29
674,1307.1553925949854,43.57
675,1132.731090200621,37.76
676,1011.935291630094,33.73
677,734.0215175234954,24.47
678,206.08076849861527,6.87
679,226.21845425082986,7.54
680,36.97603174261391,1.23
681,115.99915524974998,3.87
682,1141.8534633438649,38.06
683,1695.3809637672605,56.51
684,1522.0427432509332,50.73
685,1235.2083991840825,41.17
686,1242.2389330351557,41.41
687,682.5568243393334,22.75
688,270.1531876245852,9.01
689,144.3548533540168,4.81
690,371.4320369383267,12.38
691,484.21507113465447,16.14
692,951.5791341874866,31.72
693,977.6350445967755,32.59
694,1785.349606204167,59.51
695,2319.313844184852,77.31
696,1536.6572432767111,51.22
697,2238.6363529971154,74.62
698,1181.504803111061,39.38
699,1292.1742888159113,43.07
700,1176.3239079396146,39.21
701,5.075444386069634,0.17
702,343.8213573583142,11.46
703,1.9073743458607053,0.06
704,0.0,0.0
705,0.0,0.0
706,1.1149311880085586,0.04
707,1.1211664285118816,0.04
708,34.52814649764631,1.15
709,323.99506219440957,10.8
710,255.49935746214217,8.52
711,50.21412839720941,1.67
712,69.81424613606366,2.33
713,14.887015137488993,0.5
714,15.584085190596449,0.52
715,4.754834883562006,0.16
716,0.0,0.0
717,0.0,0.0
718,0.0,0.0
719,0.0,0.0
720,10.840641430136948,0.36
721,8.63537252625994,0.29
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,9.356255072713918,0.31
728,10.761299799541996,0.36
729,160.26824687006496,5.34
730,337.2740832693131,11.24
731,211.6709914545766,7.06
732,11.136710815677565,0.37
733,0.0,0.0
734,0.0,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,65.53150217492217,2.18
745,10.306924403809768,0.34
746,0.0,0.0
747,0.0,0.0
748,1701.5290532453403,56.72
749,1111.2616211714715,37.04
750,1737.4215313648524,57.91
751,1021.0556316716365,34.04
752,1085.1167301071696,36.17
753,18.29419797614029,0.61
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,169.59811196484029,5.65
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.0,0.0
766,0.0,0.0
767,0.0,0.0
768,6.581971158452547,0.22
769,9.651305988051178,0.32
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.9293088422296355,0.03
775,2.7865646392619907,0.09
776,96.3735862910185,3.21
